,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,APARTMENT,,"3123 W Foster Ave APT K1, Chicago, IL 60625",-1,1300,,-87.70706,41.975494,,FOR_RENT,2088702710,,https://photos.zillowstatic.com/fp/709b4893bb052ae51de4a386634a57d9-p_e.jpg,900,1,,USA,USD,2,TRUE
1,,APARTMENT,,"4236 N Broadway St APT 304, Chicago, IL 60613",-1,900,,-87.653915,41.95928,,FOR_RENT,2073364748,,https://photos.zillowstatic.com/fp/344369b1a5cc0f658c5b6fbb3bee6656-p_e.jpg,400,1,,USA,USD,0,TRUE
2,,APARTMENT,,"2642 N Marshfield Avenue, 2642 N Marshfield Ave #2F, Chicago, IL 60614",-1,2280,,-87.66986,41.930023,,FOR_RENT,2102743427,,https://photos.zillowstatic.com/fp/03bdfcbe0080153dc4f701e29654f882-p_e.jpg,1000,1,,USA,USD,2,TRUE
3,,APARTMENT,,"2855 W Grace St #1E, Chicago, IL 60618",-1,1600,,-87.70028,41.950195,,FOR_RENT,2077887855,,https://photos.zillowstatic.com/fp/b2ec004d2edacc46897ee650f0509cbe-p_e.jpg,1000,1,,USA,USD,2,TRUE
4,,APARTMENT,,"4652 N. Sheridan Rd., 4652 N Sheridan Rd #1, Chicago, IL 60640",-1,1650,,-87.65522,41.966972,,FOR_RENT,2071454468,,https://photos.zillowstatic.com/fp/8a462ec3f4b239d34c4549bf12103c17-p_e.jpg,,1.5,,USA,USD,2,TRUE
5,,APARTMENT,,"3118 N Greenview Ave #402, Chicago, IL 60657",-1,3400,,-87.66618,41.938324,,FOR_RENT,2064153158,,https://photos.zillowstatic.com/fp/affa2797d467bcd47086ba6a380b5f62-p_e.jpg,950,2,,USA,USD,2,TRUE
6,,APARTMENT,,"1447-57 W. Cornelia Ave., 1447 W Cornelia Ave #1449-2, Chicago, IL 60657",-1,1895,,-87.66599,41.945072,,FOR_RENT,2079060178,,https://photos.zillowstatic.com/fp/648cd70e553bea3bdf744df07d6ace98-p_e.jpg,868,1,,USA,USD,2,TRUE
7,,,,"619 S La Salle St, Chicago, IL",,,,,,,,41.87398--87.63136,,https://photos.zillowstatic.com/fp/32a80a0dc1aa24ced48636779fd94108-p_e.jpg,,,,,,,TRUE
8,,APARTMENT,,"3829-31 N. Kedzie Ave., 3829 N Kedzie Ave #3831-3N, Chicago, IL 60618",-1,2150,,-87.70757,41.951206,,FOR_RENT,2064153212,,https://photos.zillowstatic.com/fp/c1dfae3e40bc27f248a6acd8b3a6cecf-p_e.jpg,,2,,USA,USD,3,TRUE
9,,,,"3559 N Milwaukee Ave, Chicago, IL",,,,,,,,41.9455--87.7339,,https://photos.zillowstatic.com/fp/32136c5d2bf9925e52e27a4827545e67-p_e.jpg,,,,,,,TRUE
10,,APARTMENT,,"7255-57 N. Bell Ave., 7255 N Bell Ave #72572, Chicago, IL 60645",-1,1850,,-87.68588,42.01386,,FOR_RENT,2073752217,,https://photos.zillowstatic.com/fp/3756ea75e8e144dfbe217dc087e04f9a-p_e.jpg,,2,,USA,USD,3,TRUE
11,,,,"1448 N Leavitt St, Chicago, IL",,,,,,,,41.908203--87.68241,,https://photos.zillowstatic.com/fp/0bfb2f5289237d92ad747d52fda3623c-p_e.jpg,,,,,,,TRUE
12,,APARTMENT,,"2150 N. Halsted St., 2150 N Halsted St APT 3F, Chicago, IL 60614",-1,2195,,-87.64888,41.92149,,FOR_RENT,2097525591,,https://photos.zillowstatic.com/fp/2afcfc04b8e392ac5f6fec15878ed5eb-p_e.jpg,,1,,USA,USD,2,TRUE
13,,APARTMENT,,"4362-64 N. Kenmore Ave., 4362 N Kenmore Ave #4364-1, Chicago, IL 60613",-1,1850,,-87.65668,41.961586,,FOR_RENT,2071595958,,https://photos.zillowstatic.com/fp/74d616df4f89e1ed4bdd5794218e8208-p_e.jpg,890,1,,USA,USD,2,TRUE
14,,APARTMENT,,"1901-03 W. Addison St., 1901 W Addison St #3548-2, Chicago, IL 60613",-1,1795,,-87.67633,41.946617,,FOR_RENT,2071627759,,https://photos.zillowstatic.com/fp/52e0da51c85aae0a0b514df2d2b21842-p_e.jpg,771,1,,USA,USD,2,TRUE
15,,APARTMENT,,"1406 W. Superior St., 1406 W Superior St APT 2R, Chicago, IL 60642",-1,1795,,-87.66272,41.89546,,FOR_RENT,2102450804,,https://photos.zillowstatic.com/fp/400852479ef6f9e792c2c84a91d16a75-p_e.jpg,,1,,USA,USD,2,TRUE
16,,APARTMENT,,"2028 N. Winchester Ave., 2028 N Winchester Ave APT 1R, Chicago, IL 60614",-1,2395,,-87.676704,41.918682,,FOR_RENT,2108768019,,https://photos.zillowstatic.com/fp/c9a2fbde369e63db846622aafc97100e-p_e.jpg,,1.5,,USA,USD,3,TRUE
17,,,,"1170 N Milwaukee Ave, Chicago, IL",,,,,,,,41.902798--87.6661,,https://photos.zillowstatic.com/fp/e58e9a647d4df3df8bc71f6ac0b91b78-p_e.jpg,,,,,,,TRUE
18,,APARTMENT,,"1431-33 N. Wicker Park Ave., 1431 N Wicker Park Ave APT 3, Chicago, IL 60622",-1,2195,,-87.675285,41.908005,,FOR_RENT,2081909885,,https://photos.zillowstatic.com/fp/f7fd8d6f7044f6196ff0a6c0be9246e9-p_e.jpg,1400,1,,USA,USD,2,TRUE
19,,APARTMENT,,"222 N Garland Ct FLOOR 30-ID41, Chicago, IL 60601",-1,3480,,-87.62529,41.88628,,FOR_RENT,2068772159,,https://photos.zillowstatic.com/fp/da6a685483b9eaf588e85c4c5916494a-p_e.jpg,860,1,,USA,USD,1,TRUE
20,,APARTMENT,,"20 S Clark St FLOOR 10-ID503, Chicago, IL 60603",-1,2820,,-87.63122,41.881294,,FOR_RENT,2064207402,,https://photos.zillowstatic.com/fp/dc51d8f8b24c4c2e81436edf1b147ef3-p_e.jpg,695,1,,USA,USD,0,TRUE
21,,APARTMENT,,"4500 S King Dr #GN, Chicago, IL 60653",-1,2365,,-87.617325,41.812817,,FOR_RENT,2069828829,,https://photos.zillowstatic.com/fp/ce13e72d70b7e1b7aa1a97b698c59374-p_e.jpg,,2,,USA,USD,3,TRUE
