,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
158,,APARTMENT,,60611,,3000,,,,,,,,,1425,2,,,,2,TRUE
159,,APARTMENT,,60638,,1275,,,,,,,,,900,1,,,,2,TRUE
160,,APARTMENT,,60638,,1200,,,,,,,,,900,1,,,,1,TRUE
161,,APARTMENT,,60638,,1600,,,,,,,,,1030,1,,,,4,TRUE
162,,APARTMENT,,60638,,1500,,,,,,,,,1500,2,,,,3,TRUE
163,,APARTMENT,,60638,,1000,,,,,,,,,900,1,,,,2,TRUE
164,,APARTMENT,,60638,,1300,,,,,,,,,850,1,,,,2,TRUE
165,,APARTMENT,,60638,,975,,,,,,,,,850,1,,,,1,TRUE
166,,SingleFamily,,60638,,3000,,,,,,,,,992,2,,,,5,TRUE
167,,APARTMENT,,60638,,1350,,,,,,,,,,1,,,,2,TRUE
168,,SingleFamily,,60638,,2550,,,,,,,,,2000,2.5,,,,4,TRUE
169,,APARTMENT,,60638,,2000,,,,,,,,,,2,,,,3,TRUE
170,,APARTMENT,,60638,,1195,,,,,,,,,900,1,,,,2,TRUE
171,,APARTMENT,,60638,,1400,,,,,,,,,1200,1,,,,2,TRUE
172,,APARTMENT,,60638,,1250,,,,,,,,,670,1,,,,1,TRUE
173,,APARTMENT,,60632,,950,,,,,,,,,600,1,,,,1,TRUE
174,,SingleFamily,,60632,,1800,,,,,,,,,1734,2,,,,5,TRUE
175,,APARTMENT,,60632,,1200,,,,,,,,,,1,,,,2,TRUE
176,,APARTMENT,,60632,,1200,,,,,,,,,,1,,,,2,TRUE
177,,APARTMENT,,60632,,1275,,,,,,,,,1150,1,,,,2,TRUE
178,,APARTMENT,,60632,,1100,,,,,,,,,1120,1,,,,3,TRUE
179,,APARTMENT,,60632,,1300,,,,,,,,,1100,1,,,,2,TRUE
180,,APARTMENT,,60632,,1250,,,,,,,,,700,1,,,,2,TRUE
181,,APARTMENT,,60632,,1900,,,,,,,,,1300,2,,,,3,TRUE
182,,APARTMENT,,60632,,900,,,,,,,,,840,1,,,,2,TRUE
183,,APARTMENT,,60632,,1600,,,,,,,,,1000,1,,,,3,TRUE
184,,APARTMENT,,60609,,825,,,,,,,,,800,1,,,,2,TRUE
185,,APARTMENT,,60609,,1200,,,,,,,,,800,1,,,,2,TRUE
186,,APARTMENT,,60609,,1500,,,,,,,,,1000,1,,,,2,TRUE
187,,APARTMENT,,60609,,1400,,,,,,,,,1200,1,,,,3,TRUE
188,,APARTMENT,,60609,,1095,,,,,,,,,750,1,,,,1,TRUE
189,,Townhouse,,60609,,1395,,,,,,,,,1300,1,,,,4,TRUE
190,,APARTMENT,,60609,,980,,,,,,,,,800,1,,,,2,TRUE
191,,APARTMENT,,60609,,1550,,,,,,,,,1200,1,,,,3,TRUE
192,,APARTMENT,,60609,,1400,,,,,,,,,1000,1,,,,3,TRUE
193,,APARTMENT,,60609,,1500,,,,,,,,,850,1,,,,2,TRUE
194,,APARTMENT,,60609,,1075,,,,,,,,,,1,,,,1,TRUE
195,,APARTMENT,,60609,,1500,,,,,,,,,1200,2,,,,3,TRUE
196,,APARTMENT,,60609,,1500,,,,,,,,,,1,,,,2,TRUE
197,,APARTMENT,,60609,,1350,,,,,,,,,811,1,,,,3,TRUE
198,,APARTMENT,,60609,,1195,,,,,,,,,900,1,,,,2,TRUE
199,,APARTMENT,,60609,,1950,,,,,,,,,1300,2,,,,2,TRUE
200,,APARTMENT,,60609,,1500,,,,,,,,,1000,1,,,,3,TRUE
201,,APARTMENT,,60609,,1350,,,,,,,,,1000,1,,,,2,TRUE
202,,APARTMENT,,60609,,1549,,,,,,,,,960,1,,,,3,TRUE
203,,APARTMENT,,60609,,1450,,,,,,,,,,1,,,,3,TRUE
204,,APARTMENT,,60609,,2050,,,,,,,,,1900,2,,,,4,TRUE
205,,APARTMENT,,60609,,1500,,,,,,,,,1250,1,,,,2,TRUE
206,,APARTMENT,,60609,,1250,,,,,,,,,,1.5,,,,2,TRUE
207,,APARTMENT,,60636,,1365,,,,,,,,,1100,1,,,,3,TRUE
208,,APARTMENT,,60636,,1300,,,,,,,,,1200,1,,,,3,TRUE
209,,APARTMENT,,60636,,1400,,,,,,,,,1200,1,,,,4,TRUE
210,,APARTMENT,,60636,,1300,,,,,,,,,2180,1,,,,2,TRUE
211,,APARTMENT,,60636,,1150,,,,,,,,,1600,1,,,,2,TRUE
212,,APARTMENT,,60636,,1650,,,,,,,,,2000,1,,,,3,TRUE
213,,APARTMENT,,60636,,1450,,,,,,,,,1600,2,,,,3,TRUE
214,,APARTMENT,,60636,,1150,,,,,,,,,,1,,,,3,TRUE
215,,APARTMENT,,60636,,1450,,,,,,,,,1250,1,,,,3,TRUE
216,,APARTMENT,,60636,,1200,,,,,,,,,1400,1,,,,2,TRUE
217,,APARTMENT,,60636,,1300,,,,,,,,,1400,1,,,,2,TRUE
218,,APARTMENT,,60636,,1500,,,,,,,,,900,1,,,,3,TRUE
219,,Townhouse,,60636,,900,,,,,,,,,850,1,,,,1,TRUE
220,,APARTMENT,,60636,,800,,,,,,,,,,1,,,,2,TRUE
221,,APARTMENT,,60636,,1100,,,,,,,,,,1,,,,2,TRUE
222,,APARTMENT,,60636,,1350,,,,,,,,,1150,1,,,,3,TRUE
223,,APARTMENT,,60636,,1550,,,,,,,,,1400,1,,,,3,TRUE
224,,APARTMENT,,60621,,1500,,,,,,,,,1070,1,,,,3,TRUE
225,,APARTMENT,,60621,,1700,,,,,,,,,,1,,,,4,TRUE
226,,APARTMENT,,60621,,1500,,,,,,,,,1000,1,,,,3,TRUE
227,,APARTMENT,,60621,,1200,,,,,,,,,1100,1,,,,3,TRUE
228,,APARTMENT,,60621,,1150,,,,,,,,,1100,1,,,,2,TRUE
229,,APARTMENT,,60621,,1392,,,,,,,,,,1,,,,2,TRUE
230,,APARTMENT,,60621,,950,,,,,,,,,,1,,,,2,TRUE
231,,APARTMENT,,60621,,1500,,,,,,,,,1400,1,,,,3,TRUE
232,,APARTMENT,,60621,,2600,,,,,,,,,1635,2,,,,6,TRUE
233,,SingleFamily,,60621,,1650,,,,,,,,,1364,1,,,,4,TRUE
234,,Townhouse,,60621,,1300,,,,,,,,,,1,,,,3,TRUE
235,,APARTMENT,,60621,,1000,,,,,,,,,,1,,,,1,TRUE
236,,APARTMENT,,60621,,1400,,,,,,,,,1100,1,,,,3,TRUE
237,,APARTMENT,,60621,,1000,,,,,,,,,800,1,,,,2,TRUE
238,,APARTMENT,,60621,,1700,,,,,,,,,900,1,,,,3,TRUE
239,,APARTMENT,,60621,,1211,,,,,,,,,,1,,,,3,TRUE
240,,Townhouse,,60621,,1350,,,,,,,,,4536,1,,,,4,TRUE
241,,Townhouse,,60621,,1250,,,,,,,,,900,1,,,,2,TRUE
242,,APARTMENT,,60621,,1500,,,,,,,,,1200,2,,,,3,TRUE
243,,APARTMENT,,60621,,1450,,,,,,,,,1100,1,,,,2,TRUE
244,,APARTMENT,,60621,,2000,,,,,,,,,,2,,,,4,TRUE
245,,APARTMENT,,60621,,1100,,,,,,,,,2488,1,,,,2,TRUE
246,,APARTMENT,,60621,,1475,,,,,,,,,,2,,,,4,TRUE
247,,APARTMENT,,60621,,1650,,,,,,,,,1250,1,,,,3,TRUE
248,,APARTMENT,,60621,,1198,,,,,,,,,,1,,,,2,TRUE
249,,APARTMENT,,60621,,1350,,,,,,,,,,1,,,,4,TRUE
250,,APARTMENT,,60621,,1392,,,,,,,,,,1,,,,2,TRUE
251,,APARTMENT,,60621,,1392,,,,,,,,,,1,,,,2,TRUE
252,,APARTMENT,,60621,,1355,,,,,,,,,,1,,,,2,TRUE
253,,APARTMENT,,60621,,975,,,,,,,,,,1,,,,1,TRUE
254,,APARTMENT,,60621,,1350,,,,,,,,,1036,1,,,,3,TRUE
255,,APARTMENT,,60621,,1200,,,,,,,,,1500,1,,,,3,TRUE
256,,APARTMENT,,60621,,1500,,,,,,,,,1250,1,,,,4,TRUE
257,,Townhouse,,60621,,1234,,,,,,,,,,1,,,,1,TRUE
258,,APARTMENT,,60621,,1200,,,,,,,,,,1,,,,2,TRUE
259,,APARTMENT,,60621,,1425,,,,,,,,,2596,1,,,,4,TRUE
260,,APARTMENT,,60621,,1050,,,,,,,,,,1,,,,2,TRUE
261,,APARTMENT,,60621,,1350,,,,,,,,,,1,,,,3,TRUE
262,,APARTMENT,,60621,,950,,,,,,,,,970,1,,,,2,TRUE
263,,APARTMENT,,60652,,1350,,,,,,,,,1000,1,,,,2,TRUE
264,,APARTMENT,,60652,,1100,,,,,,,,,750,1,,,,1,TRUE
265,,SingleFamily,,60652,,2950,,,,,,,,,2000,2,,,,5,TRUE
266,,APARTMENT,,60652,,1175,,,,,,,,,,1,,,,2,TRUE
267,,APARTMENT,,60655,,1150,,,,,,,,,,1,,,,1,TRUE
268,,SingleFamily,,60827,,1525,,,,,,,,,1116,1,,,,3,TRUE
269,,APARTMENT,,60827,,1175,,,,,,,,,,1,,,,2,TRUE
270,,APARTMENT,,60827,,1335,,,,,,,,,,1,,,,2,TRUE
271,,SingleFamily,,60827,,1700,,,,,,,,,1240,1,,,,4,TRUE
272,,APARTMENT,,60827,,930,,,,,,,,,800,1,,,,2,TRUE
273,,APARTMENT,,60827,,975,,,,,,,,,,1,,,,2,TRUE
274,,Townhouse,,60827,,945,,,,,,,,,,1,,,,1,TRUE
275,,SingleFamily,,60827,,1342,,,,,,,,,731,1,,,,3,TRUE
276,,APARTMENT,,60827,,930,,,,,,,,,,1,,,,2,TRUE
277,,APARTMENT,,60633,,1000,,,,,,,,,1100,1,,,,2,TRUE
278,,APARTMENT,,60633,,925,,,,,,,,,,1,,,,1,TRUE
279,,APARTMENT,,60633,,1000,,,,,,,,,,1,,,,1,TRUE
280,,APARTMENT,,60633,,925,,,,,,,,,,1,,,,1,TRUE
281,,APARTMENT,,60633,,1050,,,,,,,,,800,1,,,,2,TRUE
282,,APARTMENT,,60633,,925,,,,,,,,,,1,,,,1,TRUE
283,,APARTMENT,,60633,,825,,,,,,,,,,1,,,,1,TRUE
284,,APARTMENT,,60617,,900,,,,,,,,,1000,1,,,,2,TRUE
285,,APARTMENT,,60617,,1000,,,,,,,,,625,1,,,,1,TRUE
286,,APARTMENT,,60617,,1195,,,,,,,,,1000,1,,,,3,TRUE
287,,APARTMENT,,60617,,815,,,,,,,,,,1,,,,1,TRUE
288,,APARTMENT,,60617,,940,,,,,,,,,,1,,,,1,TRUE
289,,APARTMENT,,60617,,835,,,,,,,,,596,1,,,,1,TRUE
