,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,APARTMENT,,"7055 S St Lawrence Ave, 7055 S Saint Lawrence Ave APT 1, Chicago, IL 60637",-1,900,,-87.610275,41.76604,,FOR_RENT,2109549232,,https://photos.zillowstatic.com/fp/e231033fd75c28c8f8a296654fe8a585-p_e.jpg,591,1,,USA,USD,1,TRUE
1,,,,"708 S Karlov Ave, Chicago, IL",,,,,,,,41.871994--87.72806,,https://photos.zillowstatic.com/fp/cd5e0d3fd364e2a94167b019962c1f2b-p_e.jpg,,,,,,,TRUE
2,,APARTMENT,,"1249 S Fairfield Ave, 1249 S Fairfield Ave #3F, Chicago, IL 60608",-1,1015,,-87.694244,41.865047,,FOR_RENT,2077211699,,https://photos.zillowstatic.com/fp/f77c428882f0cda708aee73e84a1f54d-p_e.jpg,605,1,,USA,USD,1,TRUE
3,,APARTMENT,,"212 E 69th Place, 212 E 69th Pl #2223, Chicago, IL 60637",-1,1010,,-87.61936,41.768612,,FOR_RENT,2077871461,,https://photos.zillowstatic.com/fp/9b94295360419104ca59afb0cdfcce99-p_e.jpg,700,1,,USA,USD,2,TRUE
4,,APARTMENT,,"327-29 S Central Park, 327 S Central Park Blvd #327-3, Chicago, IL 60624",-1,1650,,-87.71542,41.876392,,FOR_RENT,2064131737,,https://photos.zillowstatic.com/fp/47074f43f791f62fe2003e3fe2bcb931-p_e.jpg,1100,1,,USA,USD,3,TRUE
5,,APARTMENT,,"1415-25 W 80th, 1415 W 80th St #1425-1, Chicago, IL 60620",-1,1380,,-87.659256,41.74845,,FOR_RENT,2064131735,,https://photos.zillowstatic.com/fp/49b9ad6804444382b8741cba54af2157-p_e.jpg,1000,1,,USA,USD,3,TRUE
6,,,,"833 N Clark St, Chicago, IL",,,,,,,,41.89773--87.630905,,https://photos.zillowstatic.com/fp/0006cc3c7fad2bdac733af7ee139cfac-p_e.jpg,,,,,,,TRUE
7,,,,"1714 W Roscoe St, Chicago, IL",,,,,,,,41.94342--87.67183,,https://photos.zillowstatic.com/fp/a28a8ecb78a044a5a4f9ec374a3bbb7b-p_e.jpg,,,,,,,TRUE
8,,APARTMENT,,"4015-23 N Narragansett - 4023-103, 4023 N Narragansett Ave APT 103, Chicago, IL 60634",-1,1895,,-87.78621,41.953644,,FOR_RENT,2090818356,,https://photos.zillowstatic.com/fp/46823aaf1b3d79064453b4aa6a305c85-p_e.jpg,1375,2,,USA,USD,2,TRUE
9,,,,"425 W Surf St, Chicago, IL",,,,,,,,41.933838--87.64034,,https://photos.zillowstatic.com/fp/cfd14dee2eaec1ef4da82e6d99f6c0dd-p_e.jpg,,,,,,,TRUE
