,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,,,"151 N Michigan Ave, Chicago, IL",,,,,,,,41.88489--87.624176,,https://photos.zillowstatic.com/fp/0355aecd38ac2b407608f6f69e4b42de-p_e.jpg,,,,,,,True
1,,APARTMENT,,"Cityfront Place, 400 N McClurg Ct APT 2105, Chicago, IL 60611",-1.0,1908.0,,-87.61776,41.89085,,FOR_RENT,2110790762,,https://photos.zillowstatic.com/fp/6c7d1b9fb9ec80e712a3a67068f6a94f-p_e.jpg,509.0,1.0,,USA,USD,0.0,True
2,,APARTMENT,,"2147 W Evergreen Ave UNIT 202, Chicago, IL 60622",-1.0,3400.0,,-87.68169,41.905655,,FOR_RENT,2101091826,,https://photos.zillowstatic.com/fp/b36dc97e45f904435344992c0194584a-p_e.jpg,1600.0,2.0,,USA,USD,3.0,True
3,,APARTMENT,,"5202-5210 S. Cornell Avenue, 5202-5210 S Cornell Ave #5210-3A, Chicago, IL 60615",-1.0,1375.0,,-87.58635,41.80082,,FOR_RENT,2069545875,,https://photos.zillowstatic.com/fp/462dd581f96709494890edfec6d6d3e8-p_e.jpg,706.0,1.0,,USA,USD,1.0,True
4,,,,"5536 N Sheridan Rd, Chicago, IL",,,,,,,,41.982998--87.65559,,https://photos.zillowstatic.com/fp/d28e58684f27894946f9a8cf9ff0f95a-p_e.jpg,,,,,,,True
5,,,,"1840 W Augusta Blvd, Chicago, IL",,,,,,,,41.899853--87.67394,,https://photos.zillowstatic.com/fp/806939ecee08e9b2490b0d98973cf29b-p_e.jpg,,,,,,,True
6,,APARTMENT,,"2 bed, $1,195, 3147 S May St #11047092, Chicago, IL 60608",-1.0,1195.0,,-87.654526,41.836506,,FOR_RENT,2064120592,,https://photos.zillowstatic.com/fp/94921894bd4ead00f7e998edd7ffa4ae-p_e.jpg,,1.0,,USA,USD,2.0,True
7,,,,"4555 N Sheridan Rd, Chicago, IL",,,,,,,,41.965206--87.6543,,https://photos.zillowstatic.com/fp/f4a840f11b835d11d1c588eee196152c-p_e.jpg,,,,,,,True
8,,APARTMENT,,"7930-46 S Ingleside Ave, 7930 S Ingleside Ave #7942-3, Chicago, IL 60619",-1.0,1050.0,,-87.602005,41.750286,,FOR_RENT,2065130391,,https://photos.zillowstatic.com/fp/5d7e239fd171dac4a7c6cfaed8f58f95-p_e.jpg,875.0,1.0,,USA,USD,2.0,True
9,,,,"1201 N Lasalle St, Chicago, IL",,,,,,,,41.90419--87.633,,https://photos.zillowstatic.com/fp/9d76a70db0b71ae348861608ee4b0ea6-p_e.jpg,,,,,,,True
10,,,,"2950 N Sheridan Rd, Chicago, IL",,,,,,,,41.935856--87.6394,,https://photos.zillowstatic.com/fp/b5ca5273894923bdd659843a404cfd50-p_e.jpg,,,,,,,True
11,,,,"161 W Kinzie St, Chicago, IL",,,,,,,,41.889046--87.63364,,https://photos.zillowstatic.com/fp/1d277cb0424bd3f530ba3388838144bb-p_e.jpg,,,,,,,True
12,,,,"441 W Oakdale Ave, Chicago, IL",,,,,,,,41.93521--87.64112,,https://photos.zillowstatic.com/fp/4906e593b7c501fd8ea5e83eab3f1735-p_e.jpg,,,,,,,True
13,,,,"201 N Garland Ct, Chicago, IL",,,,,,,,41.886105--87.62499,,https://photos.zillowstatic.com/fp/38b83c19f6c3bef4b32cc494013136e1-p_e.jpg,,,,,,,True
14,,,,"3912-28 N Pine Grove Ave, Chicago, IL",,,,,,,,41.953747--87.64835,,https://photos.zillowstatic.com/fp/3078352e0bab4d8beda420eea51d613e-p_e.jpg,,,,,,,True
15,,,,"311 W Illinois St, Chicago, IL",,,,,,,,41.8906--87.63577,,https://photos.zillowstatic.com/fp/dac497f5333857c4bb9bf6a5bfe7f78e-p_e.jpg,,,,,,,True
16,,,,"180 N Ada St, Chicago, IL",,,,,,,,41.88498--87.66112,,https://photos.zillowstatic.com/fp/4a1df82bc90c256bdd61ae94e771f9d7-p_e.jpg,,,,,,,True
