,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,,,"4615 N Malden St, Chicago, IL",,,,,,,,41.965916--87.66209,,https://photos.zillowstatic.com/fp/91ce77587b0713a6b5aae7b835adfe2c-p_e.jpg,,,,,,,True
1,,,,"3334-3344 W Ainslie St, Chicago, IL",,,,,,,,41.970367--87.71249,,https://photos.zillowstatic.com/fp/7346360086c2228942f3a3a99529bbbb-p_e.jpg,,,,,,,True
2,,APARTMENT,,"4028 1/2 N Paulina St #3B, Chicago, IL 60613",-1.0,1250.0,,-87.67135,41.949467,,FOR_RENT,2064124889,,https://photos.zillowstatic.com/fp/f6b67d394684e4b222ea49bffc5c4b30-p_e.jpg,560.0,1.0,,USA,USD,1.0,True
3,,,,"840 W Montrose Ave, Chicago, IL",,,,,,,,41.96209--87.65157,,https://photos.zillowstatic.com/fp/087fe6bbc3ed8a7400296363c3032933-p_e.jpg,,,,,,,True
4,,,,"1945-1955 W Montrose Dr, Chicago, IL",,,,,,,,41.96134--87.67778,,https://photos.zillowstatic.com/fp/0b4f6e3a900bb014aa86acdcd17ff999-p_e.jpg,,,,,,,True
5,,,,"922 W Addison St, Chicago, IL",,,,,,,,41.947407--87.65281,,https://photos.zillowstatic.com/fp/a1f4a6fedde6070a6db24a202b65ffd3-p_e.jpg,,,,,,,True
6,,,,"1850 N Humboldt Blvd, Chicago, IL",,,,,,,,41.915276--87.70277,,https://photos.zillowstatic.com/fp/c5045abbd4c0489e4f5a5d492d2b8e25-p_e.jpg,,,,,,,True
7,,,,"1934 S Wabash Ave, Chicago, IL",,,,,,,,41.855743--87.62597,,https://photos.zillowstatic.com/fp/cdf65a0a4df076f960d11f2d51d9cc39-p_e.jpg,,,,,,,True
8,,,,"3001 W Lawrence Ave, Chicago, IL",,,,,,,,41.968227--87.70385,,https://photos.zillowstatic.com/fp/670a6760e1ba97a69aa7432ab49af586-p_e.jpg,,,,,,,True
9,,,,"5600 N Sheridan Rd, Chicago, IL",,,,,,,,41.98398--87.65564,,https://photos.zillowstatic.com/fp/d15c289b39223b07e367f8b5bd81388e-p_e.jpg,,,,,,,True
10,,APARTMENT,,"7954 S Justine St, 7954 S Justine St #7956-1, Chicago, IL 60620",-1.0,1055.0,,-87.66237,41.749126,,FOR_RENT,2064190123,,https://photos.zillowstatic.com/fp/3704ae46e023739a72af8d07aefffbaa-p_e.jpg,746.0,1.0,,USA,USD,2.0,True
11,,,,"200 E Illinois St, Chicago, IL",,,,,,,,41.891167--87.62217,,https://photos.zillowstatic.com/fp/b2d995d2278f4dd019c213c981de4b5d-p_e.jpg,,,,,,,True
12,,,,"1222 W Madison St, Chicago, IL",,,,,,,,41.88174--87.65795,,https://photos.zillowstatic.com/fp/62a458359ae43c31259fc252a32930d6-p_e.jpg,,,,,,,True
13,,,,"4242 N Sheridan Rd, Chicago, IL",,,,,,,,41.959644--87.655174,,https://photos.zillowstatic.com/fp/2510bf2613ac65599b74090347f2316f-p_e.jpg,,,,,,,True
14,,,,"5234-5244 S Ingleside Ave, Chicago, IL",,,,,,,,41.79967--87.603165,,https://photos.zillowstatic.com/fp/98d07aa515d5a74148b29713f05e07a5-p_e.jpg,,,,,,,True
15,,,,"5401-5405 S Drexel Ave, Chicago, IL",,,,,,,,41.797207--87.60368,,https://photos.zillowstatic.com/fp/21dc5269baa6acbb218f5431de6e0119-p_e.jpg,,,,,,,True
16,,,,"1644 W Pratt Blvd, Chicago, IL",,,,,,,,42.005863--87.67182,,https://photos.zillowstatic.com/fp/32e0886a685d8737f287ef09a9a8416c-p_e.jpg,,,,,,,True
17,,,,"330 S Wells St, Chicago, IL",,,,,,,,41.877056--87.63394,,https://photos.zillowstatic.com/fp/e3fd43a14ff3c23350e2d6ab18ce5e97-p_e.jpg,,,,,,,True
18,,APARTMENT,,"1646 W Pratt Blvd #I, Chicago, IL 60626",-1.0,1600.0,,-87.671875,42.005863,,FOR_RENT,2071683112,,https://photos.zillowstatic.com/fp/d3f31a01389ecf3c5813549b98a0ea33-p_e.jpg,1000.0,1.0,,USA,USD,2.0,True
19,,,,"420 W Belmont Ave, Chicago, IL",,,,,,,,41.940422--87.640396,,https://photos.zillowstatic.com/fp/043a15632babcb5a579e39e422b81058-p_e.jpg,,,,,,,True
20,,,,"1400 N Lake Shore Dr, Chicago, IL",,,,,,,,41.908024--87.62639,,https://photos.zillowstatic.com/fp/0dea6aabcdde05bfc6a39fdeea77ef25-p_e.jpg,,,,,,,True
21,,,,"2 E Oak St, Chicago, IL",,,,,,,,41.90092--87.62738,,https://photos.zillowstatic.com/fp/03344a357e39f670479d978bb384166a-p_e.jpg,,,,,,,True
22,,,,"343 W Wolf Point Plz, Chicago, IL",,,,,,,,41.887608--87.63746,,https://photos.zillowstatic.com/fp/97bc3d9e19f4641fb579bc2e673fec47-p_e.jpg,,,,,,,True
23,,,,"11 S Green St, Chicago, IL",,,,,,,,41.882233--87.64821,,https://photos.zillowstatic.com/fp/c2c210fb96f6d1ad28aad800cd90518c-p_e.jpg,,,,,,,True
24,,APARTMENT,,"1702 N. Wolcott Ave., 1702 N Wolcott Ave #1S, Chicago, IL 60622",-1.0,1795.0,,-87.6752,41.912533,,FOR_RENT,2094640330,,https://photos.zillowstatic.com/fp/6ae99c4f200fd43796880c908a764f20-p_e.jpg,,1.0,,USA,USD,2.0,True
25,,,,"165 N Des Plaines St, Chicago, IL",,,,,,,,41.876324--87.64394,,https://photos.zillowstatic.com/fp/8da6edd36de3dc744897d9a311207dd8-p_e.jpg,,,,,,,True
26,,,,"65 E Scott St, Chicago, IL",,,,,,,,41.904446--87.62619,,https://photos.zillowstatic.com/fp/439ea209d8885b18f6d849c8dc001665-p_e.jpg,,,,,,,True
27,,APARTMENT,,"1542 W Waveland Ave #1, Chicago, IL 60613",-1.0,2200.0,,-87.66797,41.948967,,FOR_RENT,2101386947,,https://photos.zillowstatic.com/fp/625c0889829c6590ad3f99b5c98b781a-p_e.jpg,800.0,1.0,,USA,USD,2.0,True
28,,,,"171 N Halsted St, Chicago, IL",,,,,,,,41.88537--87.64719,,https://photos.zillowstatic.com/fp/5be0dd652260b8cab391dd6196c2c7cc-p_e.jpg,,,,,,,True
29,,APARTMENT,,"3728 N Pine Grove Ave #W2, Chicago, IL 60613",-1.0,1450.0,,-87.64789,41.95029,,FOR_RENT,2064128037,,https://photos.zillowstatic.com/fp/fa383bc0e893755a8df13735eb5a1315-p_e.jpg,,1.0,,USA,USD,1.0,True
30,,,,"128 S Laflin St, Chicago, IL",,,,,,,,41.87941--87.664604,,https://photos.zillowstatic.com/fp/01c2d40cdc2c9c4392c61e50ec280ea9-p_e.jpg,,,,,,,True
31,,APARTMENT,,"2803-1660 N Lasalle St #2803, Chicago, IL 60614",-1.0,1425.0,,-87.633194,41.91346,,FOR_RENT,2064128312,,https://photos.zillowstatic.com/fp/1e40cc53f086130bf2b791d15fd81589-p_e.jpg,650.0,1.0,,USA,USD,0.0,True
32,,APARTMENT,,"8334-8340 S Ellis Ave, 8334 S Ellis Ave APT 101, Chicago, IL 60619",-1.0,920.0,,-87.600426,41.74294,,FOR_RENT,2095094332,,https://photos.zillowstatic.com/fp/8b1b503c045929928a81ed03e38cd082-p_e.jpg,641.0,1.0,,USA,USD,1.0,True
33,,APARTMENT,,"424 W. Oakdale, 424 W Oakdale Ave, Chicago, IL 60657",-1.0,1455.0,,-87.64039,41.93576,,FOR_RENT,2084954993,,https://photos.zillowstatic.com/fp/55e922a1ef0ca624c137e1bfbf592b3f-p_e.jpg,590.0,1.0,,USA,USD,1.0,True
34,,,,"5200 S Blackstone Ave, Chicago, IL",,,,,,,,41.80075--87.590996,,https://photos.zillowstatic.com/fp/784dd973bc15c8825441dbe5f1c20373-p_e.jpg,,,,,,,True
35,,,,"1050 W Monroe St, Chicago, IL",,,,,,,,41.880608--87.65441,,https://photos.zillowstatic.com/fp/3728a51f28ac7c1652bc5fa60adc63d3-p_e.jpg,,,,,,,True
36,,,,"1 W Superior St, Chicago, IL",,,,,,,,41.895454--87.62893,,https://photos.zillowstatic.com/fp/66ce8d1b199225332d0f2323ca78ded5-p_e.jpg,,,,,,,True
37,,APARTMENT,,"3700 N Bosworth Ave #2, Chicago, IL 60613",-1.0,2300.0,,-87.668045,41.94896,,FOR_RENT,2097786160,,https://photos.zillowstatic.com/fp/6f16e851cbfe90c359d8ad8248c2110d-p_e.jpg,1000.0,1.0,,USA,USD,2.0,True
38,,,,"421 W Barry Ave, Chicago, IL",,,,,,,,41.93742--87.640564,,https://photos.zillowstatic.com/fp/fb648c2e3e1f485706bfb4be229c197e-p_e.jpg,,,,,,,True
39,,,,"465 N Park Dr, Chicago, IL",,,,,,,,41.89032--87.61908,,https://photos.zillowstatic.com/fp/1320da4bbbfd8bc88596834bdbe582cb-p_e.jpg,,,,,,,True
