,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,APARTMENT,,"2356 N Elston Ct #406, Chicago, IL 60614",-1,2800,,-87.67697,41.924347,,FOR_RENT,2068812162,,https://photos.zillowstatic.com/fp/5cf570533940ab411484d0ee03aac834-p_e.jpg,1200,2,,USA,USD,3,TRUE
1,,APARTMENT,3000,"734 W Briar Pl #2, Chicago, IL 60657",-1,3150,,-87.64821,41.93935,,FOR_RENT,3719563,,https://photos.zillowstatic.com/fp/2f948717549219b281ba2eea2bec31b3-p_e.jpg,1450,2,sqft,USA,USD,2,TRUE
2,,APARTMENT,0.287029385,"2636 W Foster Ave APT 303, Chicago, IL 60625",-1,1300,,-87.69573,41.976105,,FOR_RENT,80858126,,https://photos.zillowstatic.com/fp/9e40a6b22c9ca938b0ab06e2aa1c83fa-p_e.jpg,550,1,acres,USA,USD,2,TRUE
3,,APARTMENT,0.327089073,"4332 N Dayton St #3, Chicago, IL 60613",-1,2200,,-87.65146,41.96154,,FOR_RENT,54533744,,https://photos.zillowstatic.com/fp/9cafefe1242776961cec5ff52e0ef2a0-p_e.jpg,1000,1,acres,USA,USD,2,TRUE
4,,,,"1964 N Milwaukee Ave, Chicago, IL",,,,,,,,41.91734--87.68819,,https://photos.zillowstatic.com/fp/2c887cf383f4e70539450738ab8587cc-p_e.jpg,,,,,,,TRUE
5,,APARTMENT,,"2049 W Augusta Blvd #G, Chicago, IL 60622",-1,1700,,-87.67911,41.8993,,FOR_RENT,2108237336,,https://photos.zillowstatic.com/fp/e488c8fdba21c410244f323e59e09162-p_e.jpg,1100,1,,USA,USD,2,TRUE
6,,APARTMENT,,"852 W Newport Ave APT 2F, Chicago, IL 60657",-1,1950,,-87.65147,41.944736,,FOR_RENT,2092540390,,https://photos.zillowstatic.com/fp/c5545165b7065bb3eb9c17649bc7f7ef-p_e.jpg,456,1,,USA,USD,1,TRUE
7,,APARTMENT,,"723 N Ada St APT 3F, Chicago, IL 60642",-1,2195,,-87.66108,41.89508,,FOR_RENT,2111047562,,https://photos.zillowstatic.com/fp/4a1ccced4412917a49775935e38f6b3c-p_e.jpg,,1,,USA,USD,2,TRUE
8,,,,"226 N Clinton St, Chicago, IL",,,,,,,,41.88637--87.64174,,https://photos.zillowstatic.com/fp/ec579347b223cf757ff154b19f699240-p_e.jpg,,,,,,,TRUE
9,,,,"1331 W Touhy Ave, Chicago, IL",,,,,,,,42.01225--87.66478,,https://photos.zillowstatic.com/fp/cc8e1c5e6150839b275af8adf754a91a-p_e.jpg,,,,,,,TRUE
10,,APARTMENT,,"530 W Diversey, 530 W Diversey Pkwy, Chicago, IL 60614",-1,1115,,-87.64253,41.93317,,FOR_RENT,2064142926,,https://photos.zillowstatic.com/fp/96c08c30d35c85e68b8c3c42d8b0be33-p_e.jpg,,1,,USA,USD,0,TRUE
11,,APARTMENT,,"553 West Oakdale Avenue, 553 W Oakdale Ave, Chicago, IL 60657",-1,1115,,-87.64395,41.935375,,FOR_RENT,2064142952,,https://photos.zillowstatic.com/fp/a8bc53be31bf687b0fd72773b4ce863d-p_e.jpg,,1,,USA,USD,0,TRUE
12,,,,"644 W Surf St, Chicago, IL",,,,,,,,41.93511--87.64604,,https://photos.zillowstatic.com/fp/6f7348b49270ffaeadfe6336af474a27-p_e.jpg,,,,,,,TRUE
13,,,,"55 E Washington St, Chicago, IL",,,,,,,,41.883095--87.62577,,https://photos.zillowstatic.com/fp/513650485bcf6b75bc5f98de8d0443ae-p_e.jpg,,,,,,,TRUE
14,,APARTMENT,,"2500 W Farragut Ave #3W, Chicago, IL 60625",-1,1300,,-87.69294,41.97678,,FOR_RENT,2064143438,,https://photos.zillowstatic.com/fp/8d639749be5b489d703607ae0978bad9-p_e.jpg,,1,,USA,USD,2,TRUE
15,,,,"519 W Melrose St, Chicago, IL",,,,,,,,41.94086--87.64258,,https://photos.zillowstatic.com/fp/10f69fb8eaedbb90856b056bd6edcb76-p_e.jpg,,,,,,,TRUE
16,,APARTMENT,,"1028 W Roscoe St UNIT G, Chicago, IL 60657",-1,2100,,-87.65542,41.943783,,FOR_RENT,2064143905,,https://photos.zillowstatic.com/fp/87cfc5452ceaf10e42a11dbc72973420-p_e.jpg,2100,1,,USA,USD,2,TRUE
17,,,,"2545 W Fitch Ave, Chicago, IL",,,,,,,,42.011017--87.69463,,https://photos.zillowstatic.com/fp/d366572da90b7fba54d4a3a14f72bf82-p_e.jpg,,,,,,,TRUE
18,,APARTMENT,,"3759-61 North Wilton Avenue - 1D New 1R, 3759 N Wilton Ave, Chicago, IL 60613",-1,1595,,-87.652885,41.950844,,FOR_RENT,2064145151,,https://photos.zillowstatic.com/fp/6831e5bea1650960835de74e85cd321d-p_e.jpg,750,1,,USA,USD,2,TRUE
19,,,,"2211 N Milwaukee Ave, Chicago, IL",,,,,,,,41.921185--87.69428,,https://photos.zillowstatic.com/fp/7bb26c78495b24a551f1ebd7e4476900-p_e.jpg,,,,,,,TRUE
20,,,,"5124 S Kimbark Ave, Chicago, IL",,,,,,,,41.801434--87.59549,,https://photos.zillowstatic.com/fp/a055aa08de91ef504482811b6dfb9f3a-p_e.jpg,,,,,,,TRUE
