,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
65,,APARTMENT,,"(Undisclosed Address), Chicago, IL 60630",,1950,,,,,,,,,1175,1,,,,2,
66,,APARTMENT,,"4935 N Pulaski Rd FLOOR 1, Chicago, IL 60630",,1600,,,,,,,,,1300,1,,,,2,
67,,APARTMENT,,"5016 N Mango Ave FLOOR 1, Chicago, IL 60630",,2000,,,,,,,,,,1,,,,2,
68,,APARTMENT,,"5957 W Giddings St #B, Chicago, IL 60630",,1250,,,,,,,,,1100,1,,,,2,
69,,APARTMENT,,"4819 N Karlov Ave #2, Chicago, IL 60630",,1700,,,,,,,,,200,1,,,,2,
70,,APARTMENT,,"4508 N Central Ave #1, Chicago, IL 60630",,1380,,,,,,,,,745,1,,,,2,
71,,APARTMENT,,"5615 W Lawrence Ave, Chicago, IL 60630",,2300,,,,,,,,,1500,2,,,,3,
72,,APARTMENT,,"5010 N Central Ave #2, Chicago, IL 60630",,1650,,,,,,,,,1300,1.5,,,,3,
73,,APARTMENT,,"5227 N Central Ave #1, Chicago, IL 60630",,1700,,,,,,,,,1200,1.5,,,,3,
74,,APARTMENT,,"5632 W Goodman St APT 1, Chicago, IL 60630",,2100,,,,,,,,,,2,,,,3,
75,,APARTMENT,,"4819 W Ainslie St #2, Chicago, IL 60630",,1450,,,,,,,,,,1,,,,2,
76,,APARTMENT,,"4929 N Menard Ave APT 2, Chicago, IL 60630",,1625,,,,,,,,,1200,1,,,,2,
77,,APARTMENT,,"4449 W Sunnyside Ave UNIT 2, Chicago, IL 60630",,1350,,,,,,,,,1000,1,,,,2,
78,,APARTMENT,,"5450 W Foster Ave #1, Chicago, IL 60630",,2000,,,,,,,,,1200,1,,,,2,
79,,APARTMENT,,"4976 N Milwaukee Ave, Chicago, IL 60630",,1700,,,,,,,,,1000,1,,,,2,
80,,APARTMENT,,"(Undisclosed Address), Chicago, IL 60630",,1498,,,,,,,,,1200,1,,,,2,
81,,APARTMENT,,"5337 W Carmen Ave, Chicago, IL 60630",,2850,,,,,,,,,1600,2,,,,3,
82,,APARTMENT,,"5268 N Laporte Ave #2, Chicago, IL 60630",,1350,,,,,,,,,800,1,,,,1,
83,,APARTMENT,,"5101 N Kenton Ave #1, Chicago, IL 60630",,1800,,,,,,,,,1450,2,,,,3,
84,,APARTMENT,,"5637 W Lawrence Ave #2F, Chicago, IL 60630",,2300,,,,,,,,,,2,,,,3,
85,,APARTMENT,,"4517 N Milwaukee Ave, Chicago, IL 60630",,1200,,,,,,,,,1100,1,,,,2,
86,,APARTMENT,,"Kennedy Estates, # 205, 4810 N Lavergne Ave, Chicago, IL 60630",,2225,,,,,,,,,1463,2,,,,2,
87,,APARTMENT,,"5315 W Catalpa Ave #2, Chicago, IL 60630",,1175,,,,,,,,,580,1,,,,1,
88,,APARTMENT,,"4919 W Argyle St #2, Chicago, IL 60630",,1250,,,,,,,,,,1,,,,2,
89,,APARTMENT,,"5922 W Leland Ave #2, Chicago, IL 60630",,1195,,,,,,,,,800,1,,,,1,
90,,APARTMENT,,60639,,795,,,,,,,,,,1,,,,1,
91,,APARTMENT,,60639,,1400,,,,,,,,,900,1,,,,3,
92,,APARTMENT,,60639,,1675,,,,,,,,,639,1,,,,1,
93,,APARTMENT,,60639,,1900,,,,,,,,,1500,2,,,,3,
94,,,,60639,,1300,,,,,,,,,736,1,,,,2,
95,,APARTMENT,,60639,,1250,,,,,,,,,950,1,,,,2,
96,,APARTMENT,,60639,,2295,,,,,,,,,1000,2,,,,3,
97,,APARTMENT,,60639,,1450,,,,,,,,,1100,1,,,,2,
98,,APARTMENT,,60639,,1295,,,,,,,,,900,1,,,,2,
99,,APARTMENT,,60639,,1700,,,,,,,,,,1,,,,2,
100,,APARTMENT,,60639,,1150,,,,,,,,,800,1,,,,2,
101,,APARTMENT,,60639,,950,,,,,,,,,,1,,,,1,
102,,APARTMENT,,60639,,1125,,,,,,,,,,1,,,,2,
103,,APARTMENT,,60639,,1350,,,,,,,,,750,1,,,,2,
104,,APARTMENT,,60639,,1245,,,,,,,,,550,1,,,,1,
105,,APARTMENT,,60639,,2295,,,,,,,,,1300,1,,,,3,
106,,APARTMENT,,60639,,875,,,,,,,,,700,1,,,,1,
107,,APARTMENT,,60639,,1850,,,,,,,,,1500,2,,,,3,
108,,APARTMENT,,60639,,1700,,,,,,,,,1500,1,,,,3,
109,,APARTMENT,,60639,,1620,,,,,,,,,1300,2,,,,3,
110,,APARTMENT,,60639,,1100,,,,,,,,,800,1,,,,1,
111,,APARTMENT,,60639,,825,,,,,,,,,600,1,,,,1,
112,,APARTMENT,,60639,,950,,,,,,,,,700,1,,,,1,
113,,APARTMENT,,60639,,1350,,,,,,,,,850,2,,,,2,
114,,APARTMENT,,60639,,1150,,,,,,,,,1000,1,,,,1,
115,,APARTMENT,,60639,,1650,,,,,,,,,1000,2,,,,2,
116,,APARTMENT,,60639,,1300,,,,,,,,,850,1,,,,2,
117,,APARTMENT,,60639,,1400,,,,,,,,,900,1,,,,2,
118,,APARTMENT,,60639,,1095,,,,,,,,,800,1,,,,1,
119,,APARTMENT,,60639,,1400,,,,,,,,,950,1,,,,2,
120,,APARTMENT,,60639,,1150,,,,,,,,,,1,,,,2,
121,,APARTMENT,,60639,,1355,,,,,,,,,,1,,,,2,
122,,APARTMENT,,60639,,1580,,,,,,,,,,1,,,,3,
123,,APARTMENT,,60639,,1500,,,,,,,,,,1,,,,2,
124,,APARTMENT,,60639,,1200,,,,,,,,,1000,1,,,,2,
125,,APARTMENT,,60639,,1300,,,,,,,,,1000,1,,,,2,
126,,APARTMENT,,60639,,1345,,,,,,,,,1000,1,,,,2,
127,,APARTMENT,,60639,,1400,,,,,,,,,,1,,,,2,
128,,APARTMENT,,60639,,1025,,,,,,,,,700,1,,,,1,
129,,APARTMENT,,60639,,1300,,,,,,,,,,1,,,,2,
130,,APARTMENT,,60639,,900,,,,,,,,,1100,1,,,,1,
131,,APARTMENT,,60639,,1400,,,,,,,,,1200,1,,,,2,
132,,APARTMENT,,60639,,2300,,,,,,,,,1400,1,,,,3,
133,,APARTMENT,,60639,,1400,,,,,,,,,1500,1,,,,2,
134,,APARTMENT,,60639,,1500,,,,,,,,,1200,1,,,,3,
135,,APARTMENT,,60611,,4601,,,,,,,,,1286,2,,,,2,
136,,APARTMENT,,60611,,4143,,,,,,,,,1226,2,,,,2,
137,,APARTMENT,,60611,,3150,,,,,,,,,1179,2,,,,2,
138,,APARTMENT,,60611,,4105,,,,,,,,,1230,2,,,,2,
139,,APARTMENT,,60611,,2995,,,,,,,,,1179,2,,,,2,
140,,APARTMENT,,60611,,3604,,,,,,,,,1230,2,,,,2,
141,,APARTMENT,,60611,,2375,,,,,,,,,,2,,,,2,
142,,APARTMENT,,60611,,3600,,,,,,,,,700,1,,,,1,
143,,APARTMENT,,60611,,1745,,,,,,,,,570,1,,,,1,
144,,APARTMENT,,60611,,3279,,,,,,,,,1200,2,,,,2,
145,,APARTMENT,,60611,,2240,,,,,,,,,852,1,,,,1,
146,,APARTMENT,,60611,,1395,,,,,,,,,430,1,,,,1,
147,,APARTMENT,,60611,,1635,,,,,,,,,590,1,,,,1,
148,,APARTMENT,,60611,,1235,,,,,,,,,,1,,,,1,
149,,APARTMENT,,60611,,2650,,,,,,,,,450,1,,,,1,
150,,APARTMENT,,60611,,1875,,,,,,,,,700,1,,,,1,
151,,APARTMENT,,60611,,4491,,,,,,,,,1184,2,,,,2,
152,,APARTMENT,,60611,,3400,,,,,,,,,1300,2,,,,2,
153,,APARTMENT,,60611,,2174,,,,,,,,,,1,,,,1,
154,,APARTMENT,,60611,,1908,,,,,,,,,509,1,,,,1,
155,,APARTMENT,,60611,,3390,,,,,,,,,1393,2,,,,2,
156,,APARTMENT,,60611,,3200,,,,,,,,,1098,2,,,,2,
157,,APARTMENT,,60611,,3750,,,,,,,,,1250,2,,,,2,
158,,APARTMENT,,60611,,3000,,,,,,,,,1425,2,,,,2,
159,,APARTMENT,,60638,,1275,,,,,,,,,900,1,,,,2,
160,,APARTMENT,,60638,,1200,,,,,,,,,900,1,,,,1,
161,,APARTMENT,,60638,,1600,,,,,,,,,1030,1,,,,4,
162,,APARTMENT,,60638,,1500,,,,,,,,,1500,2,,,,3,
163,,APARTMENT,,60638,,1000,,,,,,,,,900,1,,,,2,
164,,APARTMENT,,60638,,1300,,,,,,,,,850,1,,,,2,
165,,APARTMENT,,60638,,975,,,,,,,,,850,1,,,,1,
166,,SingleFamily,,60638,,3000,,,,,,,,,992,2,,,,5,
167,,APARTMENT,,60638,,1350,,,,,,,,,,1,,,,2,
168,,SingleFamily,,60638,,2550,,,,,,,,,2000,2.5,,,,4,
169,,APARTMENT,,60638,,2000,,,,,,,,,,2,,,,3,
170,,APARTMENT,,60638,,1195,,,,,,,,,900,1,,,,2,
171,,APARTMENT,,60638,,1400,,,,,,,,,1200,1,,,,2,
172,,APARTMENT,,60638,,1250,,,,,,,,,670,1,,,,1,
173,,APARTMENT,,60632,,950,,,,,,,,,600,1,,,,1,
174,,SingleFamily,,60632,,1800,,,,,,,,,1734,2,,,,5,
175,,APARTMENT,,60632,,1200,,,,,,,,,,1,,,,2,
176,,APARTMENT,,60632,,1200,,,,,,,,,,1,,,,2,
177,,APARTMENT,,60632,,1275,,,,,,,,,1150,1,,,,2,
178,,APARTMENT,,60632,,1100,,,,,,,,,1120,1,,,,3,
179,,APARTMENT,,60632,,1300,,,,,,,,,1100,1,,,,2,
180,,APARTMENT,,60632,,1250,,,,,,,,,700,1,,,,2,
181,,APARTMENT,,60632,,1900,,,,,,,,,1300,2,,,,3,
182,,APARTMENT,,60632,,900,,,,,,,,,840,1,,,,2,
183,,APARTMENT,,60632,,1600,,,,,,,,,1000,1,,,,3,
184,,APARTMENT,,60609,,825,,,,,,,,,800,1,,,,2,
185,,APARTMENT,,60609,,1200,,,,,,,,,800,1,,,,2,
186,,APARTMENT,,60609,,1500,,,,,,,,,1000,1,,,,2,
187,,APARTMENT,,60609,,1400,,,,,,,,,1200,1,,,,3,
188,,APARTMENT,,60609,,1095,,,,,,,,,750,1,,,,1,
189,,Townhouse,,60609,,1395,,,,,,,,,1300,1,,,,4,
190,,APARTMENT,,60609,,980,,,,,,,,,800,1,,,,2,
191,,APARTMENT,,60609,,1550,,,,,,,,,1200,1,,,,3,
192,,APARTMENT,,60609,,1400,,,,,,,,,1000,1,,,,3,
193,,APARTMENT,,60609,,1500,,,,,,,,,850,1,,,,2,
194,,APARTMENT,,60609,,1075,,,,,,,,,,1,,,,1,
195,,APARTMENT,,60609,,1500,,,,,,,,,1200,2,,,,3,
196,,APARTMENT,,60609,,1500,,,,,,,,,,1,,,,2,
197,,APARTMENT,,60609,,1350,,,,,,,,,811,1,,,,3,
198,,APARTMENT,,60609,,1195,,,,,,,,,900,1,,,,2,
199,,APARTMENT,,60609,,1950,,,,,,,,,1300,2,,,,2,
200,,APARTMENT,,60609,,1500,,,,,,,,,1000,1,,,,3,
201,,APARTMENT,,60609,,1350,,,,,,,,,1000,1,,,,2,
202,,APARTMENT,,60609,,1549,,,,,,,,,960,1,,,,3,
203,,APARTMENT,,60609,,1450,,,,,,,,,,1,,,,3,
204,,APARTMENT,,60609,,2050,,,,,,,,,1900,2,,,,4,
205,,APARTMENT,,60609,,1500,,,,,,,,,1250,1,,,,2,
206,,APARTMENT,,60609,,1250,,,,,,,,,,1.5,,,,2,
207,,APARTMENT,,60636,,1365,,,,,,,,,1100,1,,,,3,
208,,APARTMENT,,60636,,1300,,,,,,,,,1200,1,,,,3,
209,,APARTMENT,,60636,,1400,,,,,,,,,1200,1,,,,4,
210,,APARTMENT,,60636,,1300,,,,,,,,,2180,1,,,,2,
211,,APARTMENT,,60636,,1150,,,,,,,,,1600,1,,,,2,
212,,APARTMENT,,60636,,1650,,,,,,,,,2000,1,,,,3,
213,,APARTMENT,,60636,,1450,,,,,,,,,1600,2,,,,3,
214,,APARTMENT,,60636,,1150,,,,,,,,,,1,,,,3,
215,,APARTMENT,,60636,,1450,,,,,,,,,1250,1,,,,3,
216,,APARTMENT,,60636,,1200,,,,,,,,,1400,1,,,,2,
217,,APARTMENT,,60636,,1300,,,,,,,,,1400,1,,,,2,
218,,APARTMENT,,60636,,1500,,,,,,,,,900,1,,,,3,
219,,Townhouse,,60636,,900,,,,,,,,,850,1,,,,1,
220,,APARTMENT,,60636,,800,,,,,,,,,,1,,,,2,
221,,APARTMENT,,60636,,1100,,,,,,,,,,1,,,,2,
222,,APARTMENT,,60636,,1350,,,,,,,,,1150,1,,,,3,
223,,APARTMENT,,60636,,1550,,,,,,,,,1400,1,,,,3,
224,,APARTMENT,,60621,,1500,,,,,,,,,1070,1,,,,3,
225,,APARTMENT,,60621,,1700,,,,,,,,,,1,,,,4,
226,,APARTMENT,,60621,,1500,,,,,,,,,1000,1,,,,3,
227,,APARTMENT,,60621,,1200,,,,,,,,,1100,1,,,,3,
228,,APARTMENT,,60621,,1150,,,,,,,,,1100,1,,,,2,
229,,APARTMENT,,60621,,1392,,,,,,,,,,1,,,,2,
230,,APARTMENT,,60621,,950,,,,,,,,,,1,,,,2,
231,,APARTMENT,,60621,,1500,,,,,,,,,1400,1,,,,3,
232,,APARTMENT,,60621,,2600,,,,,,,,,1635,2,,,,6,
233,,SingleFamily,,60621,,1650,,,,,,,,,1364,1,,,,4,
234,,Townhouse,,60621,,1300,,,,,,,,,,1,,,,3,
235,,APARTMENT,,60621,,1000,,,,,,,,,,1,,,,1,
236,,APARTMENT,,60621,,1400,,,,,,,,,1100,1,,,,3,
237,,APARTMENT,,60621,,1000,,,,,,,,,800,1,,,,2,
238,,APARTMENT,,60621,,1700,,,,,,,,,900,1,,,,3,
239,,APARTMENT,,60621,,1211,,,,,,,,,,1,,,,3,
240,,Townhouse,,60621,,1350,,,,,,,,,4536,1,,,,4,
241,,Townhouse,,60621,,1250,,,,,,,,,900,1,,,,2,
242,,APARTMENT,,60621,,1500,,,,,,,,,1200,2,,,,3,
243,,APARTMENT,,60621,,1450,,,,,,,,,1100,1,,,,2,
244,,APARTMENT,,60621,,2000,,,,,,,,,,2,,,,4,
245,,APARTMENT,,60621,,1100,,,,,,,,,2488,1,,,,2,
246,,APARTMENT,,60621,,1475,,,,,,,,,,2,,,,4,
247,,APARTMENT,,60621,,1650,,,,,,,,,1250,1,,,,3,
248,,APARTMENT,,60621,,1198,,,,,,,,,,1,,,,2,
249,,APARTMENT,,60621,,1350,,,,,,,,,,1,,,,4,
250,,APARTMENT,,60621,,1392,,,,,,,,,,1,,,,2,
251,,APARTMENT,,60621,,1392,,,,,,,,,,1,,,,2,
252,,APARTMENT,,60621,,1355,,,,,,,,,,1,,,,2,
253,,APARTMENT,,60621,,975,,,,,,,,,,1,,,,1,
254,,APARTMENT,,60621,,1350,,,,,,,,,1036,1,,,,3,
255,,APARTMENT,,60621,,1200,,,,,,,,,1500,1,,,,3,
256,,APARTMENT,,60621,,1500,,,,,,,,,1250,1,,,,4,
257,,Townhouse,,60621,,1234,,,,,,,,,,1,,,,1,
258,,APARTMENT,,60621,,1200,,,,,,,,,,1,,,,2,
259,,APARTMENT,,60621,,1425,,,,,,,,,2596,1,,,,4,
260,,APARTMENT,,60621,,1050,,,,,,,,,,1,,,,2,
261,,APARTMENT,,60621,,1350,,,,,,,,,,1,,,,3,
262,,APARTMENT,,60621,,950,,,,,,,,,970,1,,,,2,
263,,APARTMENT,,60652,,1350,,,,,,,,,1000,1,,,,2,
264,,APARTMENT,,60652,,1100,,,,,,,,,750,1,,,,1,
265,,SingleFamily,,60652,,2950,,,,,,,,,2000,2,,,,5,
266,,APARTMENT,,60652,,1175,,,,,,,,,,1,,,,2,
267,,APARTMENT,,60655,,1150,,,,,,,,,,1,,,,1,
268,,SingleFamily,,60827,,1525,,,,,,,,,1116,1,,,,3,
269,,APARTMENT,,60827,,1175,,,,,,,,,,1,,,,2,
270,,APARTMENT,,60827,,1335,,,,,,,,,,1,,,,2,
271,,SingleFamily,,60827,,1700,,,,,,,,,1240,1,,,,4,
272,,APARTMENT,,60827,,930,,,,,,,,,800,1,,,,2,
273,,APARTMENT,,60827,,975,,,,,,,,,,1,,,,2,
274,,Townhouse,,60827,,945,,,,,,,,,,1,,,,1,
275,,SingleFamily,,60827,,1342,,,,,,,,,731,1,,,,3,
276,,APARTMENT,,60827,,930,,,,,,,,,,1,,,,2,
277,,APARTMENT,,60633,,1000,,,,,,,,,1100,1,,,,2,
278,,APARTMENT,,60633,,925,,,,,,,,,,1,,,,1,
279,,APARTMENT,,60633,,1000,,,,,,,,,,1,,,,1,
280,,APARTMENT,,60633,,925,,,,,,,,,,1,,,,1,
281,,APARTMENT,,60633,,1050,,,,,,,,,800,1,,,,2,
282,,APARTMENT,,60633,,925,,,,,,,,,,1,,,,1,
283,,APARTMENT,,60633,,825,,,,,,,,,,1,,,,1,
284,,APARTMENT,,60617,,900,,,,,,,,,1000,1,,,,2,
285,,APARTMENT,,60617,,1000,,,,,,,,,625,1,,,,1,
286,,APARTMENT,,60617,,1195,,,,,,,,,1000,1,,,,3,
287,,APARTMENT,,60617,,815,,,,,,,,,,1,,,,1,
288,,APARTMENT,,60617,,940,,,,,,,,,,1,,,,1,
289,,APARTMENT,,60617,,835,,,,,,,,,596,1,,,,1,
290,,APARTMENT,,60617,,935,,,,,,,,,625,1,,,,1,
291,,APARTMENT,,60617,,1355,,,,,,,,,,1,,,,3,
292,,APARTMENT,,60617,,1150,,,,,,,,,924,1,,,,2,
293,,SingleFamily,,60617,,1350,,,,,,,,,876,1,,,,2,
294,,APARTMENT,,60617,,1400,,,,,,,,,1600,1,,,,3,
295,,SingleFamily,,60617,,1900,,,,,,,,,,1.5,,,,5,
296,,APARTMENT,,60617,,1300,,,,,,,,,,1,,,,3,
297,,APARTMENT,,60617,,850,,,,,,,,,,1,,,,1,
298,,APARTMENT,,60617,,1100,,,,,,,,,900,1,,,,2,
299,,APARTMENT,,60617,,1000,,,,,,,,,,1,,,,2,
300,,SingleFamily,,60617,,2200,,,,,,,,,1200,2,,,,4,
301,,SingleFamily,,60617,,1995,,,,,,,,,1138,2,,,,4,
302,,APARTMENT,,60617,,1485,,,,,,,,,1100,2,,,,3,
303,,APARTMENT,,60617,,1050,,,,,,,,,850,1,,,,1,
304,,APARTMENT,,60617,,1400,,,,,,,,,1400,1,,,,3,
305,,SingleFamily,,60617,,1345,,,,,,,,,972,1,,,,3,
306,,APARTMENT,,60617,,950,,,,,,,,,677,1,,,,1,
307,,SingleFamily,,60617,,1300,,,,,,,,,1101,1,,,,3,
308,,APARTMENT,,60617,,1250,,,,,,,,,1100,2,,,,4,
309,,APARTMENT,,60617,,1000,,,,,,,,,,1,,,,1,
310,,SingleFamily,,60617,,1830,,,,,,,,,1400,2,,,,3,
311,,APARTMENT,,60617,,1300,,,,,,,,,1478,1,,,,2,
312,,APARTMENT,,60617,,1050,,,,,,,,,800,1,,,,1,
