,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
29,,,,"3478 N Broadway St, Chicago, IL",,,,,,,,41.945164--87.64613,,https://photos.zillowstatic.com/fp/10bd7b14b915a6323c4ed5a5a51697a0-p_e.jpg,,,,,,,TRUE
30,,,,"4715-4725 N Leavitt St, Chicago, IL",,,,,,,,41.974575--87.684235,,https://photos.zillowstatic.com/fp/9825c0799081b9d59b86ed71c01ac755-p_e.jpg,,,,,,,TRUE
31,,APARTMENT,,"4707 N Albany Ave UNIT 3, Chicago, IL 60625",-1,2100,,-87.705696,41.966938,,FOR_RENT,2082708516,,https://photos.zillowstatic.com/fp/17aa8d054c3e78347b86b0d9546bfbd8-p_e.jpg,900,1,,USA,USD,3,TRUE
32,,,,"1414 N Noble St, Chicago, IL",,,,,,,,41.907543--87.66302,,https://photos.zillowstatic.com/fp/6950df8132f8d6be0d4f6b9b38870204-p_e.jpg,,,,,,,TRUE
33,,APARTMENT,,"3211 W Pierce Ave #1, Chicago, IL 60651",-1,1450,,-87.70743,41.90905,,FOR_RENT,2071939594,,https://photos.zillowstatic.com/fp/e902ec8bd17b4a31e86a2bb11ff1a22a-p_e.jpg,814,1,,USA,USD,2,TRUE
34,,,,"1627 N Humboldt Blvd, Chicago, IL",,,,,,,,41.911057--87.70116,,https://photos.zillowstatic.com/fp/3be260f356f2863027a6bd21fdad42e9-p_e.jpg,,,,,,,TRUE
35,,APARTMENT,,"706 W Barry Ave APT 3A, Chicago, IL 60657",-1,1700,,-87.64708,41.93817,,FOR_RENT,2109012352,,https://photos.zillowstatic.com/fp/6135cdd19e1dd034389bf051de787778-p_e.jpg,720,1,,USA,USD,1,TRUE
36,,,,"5307 S Hyde Park Blvd, Chicago, IL",,,,,,,,41.79927--87.58364,,https://photos.zillowstatic.com/fp/282f9a3843ed7779e4e49cb39c724347-p_e.jpg,,,,,,,TRUE
37,,,,"63 E Lake St, Chicago, IL",,,,,,,,41.88563--87.62578,,https://photos.zillowstatic.com/fp/ae9d25a298149f5fed400f4407f09f2f-p_e.jpg,,,,,,,TRUE
38,,,,"4630-4632 N Beacon St, Chicago, IL",,,,,,,,41.962296--87.66373,,https://photos.zillowstatic.com/fp/46dcbe060c3ac86c1540655da6e2e28b-p_e.jpg,,,,,,,TRUE
39,,APARTMENT,,"4305 N Damen Ave #1E, Chicago, IL 60618",-1,1425,,-87.6785,41.95987,,FOR_RENT,2064124359,,https://photos.zillowstatic.com/fp/d8d344815f3f340b14d3872304ed91af-p_e.jpg,715,1,,USA,USD,1,TRUE
