,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,APARTMENT,,"5441 N East River Rd, Chicago, IL 60656",-1,1135,,-87.694565,41.96979,,,,,,739,1,,,,1,TRUE
1,,APARTMENT,,"8439 W Catherine Ave APT 111, Chicago, IL 60656",-1,1205,,-87.694565,41.96979,,,,,,700,1,,,,1,TRUE
2,,APARTMENT,,"5121 N East River Rd UNIT 1E, Chicago, IL 60656",-1,1195,,-87.694565,41.96979,,,,,,,1,,,,1,TRUE
3,,APARTMENT,,"8510 W Catalpa Ave UNIT 2N, Chicago, IL 60656",-1,1175,,-87.694565,41.96979,,,,,,700,1,,,,1,TRUE
4,,APARTMENT,,"8710 W Evelyn Ln APT 104, Chicago, IL 60656",-1,1500,,-87.694565,41.96979,,,,,,900,2,,,,1,TRUE
5,,APARTMENT,,"8514 W Rascher Ave APT 3N, Chicago, IL 60656",-1,1250,,-87.694565,41.96979,,,,,,1000,1,,,,2,TRUE
6,,APARTMENT,,"8518 W Catalpa Ave APT 2N, Chicago, IL 60656",-1,1100,,-87.694565,41.96979,,,,,,,1,,,,1,TRUE
7,,APARTMENT,,"(Undisclosed Address), Chicago, IL 60656",-1,1500,,-87.694565,41.96979,,,,,,800,1,,,,1,TRUE
8,,APARTMENT,,"8531 W Gregory St #1C, Chicago, IL 60656",-1,1150,,-87.694565,41.96979,,,,,,640,1,,,,1,TRUE
9,,APARTMENT,,"8507 W Winnemac Ave APT 1, Chicago, IL 60656",-1,1800,,-87.694565,41.96979,,,,,,1200,1.5,,,,3,TRUE
10,,APARTMENT,,"7052 W Higgins Ave #1, Chicago, IL 60656",-1,1995,,-87.694565,41.96979,,,,,,1600,1,,,,3,TRUE
11,,APARTMENT,,"6518 N Nashville Ave, Chicago, IL 60631",-1,1425,,-87.694565,41.96979,,,,,,1000,1,,,,2,TRUE
12,,APARTMENT,,"6874 N NW Highway, 6874 N Northwest Hwy, Chicago, IL 60631",-1,1555,,-87.694565,41.96979,,,,,,,1,,,,2,TRUE
13,,APARTMENT,,"6454 N NW Highway, 6454 N Northwest Hwy, Chicago, IL 60631",-1,1245,,-87.694565,41.96979,,,,,,,1,,,,1,TRUE
14,,APARTMENT,,"6468 N Northwest Hwy APT B2, Chicago, IL 60631",-1,1500,,-87.694565,41.96979,,,,,,900,1,,,,2,TRUE
15,,APARTMENT,,"6462 N Northwest Hwy #104, Chicago, IL 60631",-1,1650,,-87.694565,41.96979,,,,,,900,1,,,,2,TRUE
16,,APARTMENT,,"6677 N Northwest Hwy #2N, Chicago, IL 60631",-1,1200,,-87.694565,41.96979,,,,,,800,1,,,,1,TRUE
17,,APARTMENT,,"6765 N Olmsted Ave UNIT 1B, Chicago, IL 60631",-1,1100,,-87.694565,41.96979,,,,,,500,1,,,,1,TRUE
18,,Townhouse,,"5911 N Northwest Hwy #205, Chicago, IL 60631",-1,2150,,-87.694565,41.96979,,,,,,1100,1,,,,3,TRUE
19,,SingleFamily,,"7929 W Bryn Mawr Ave, Chicago, IL 60631",-1,2900,,-87.694565,41.96979,,,,,,2082,2.5,,,,3,TRUE
20,,APARTMENT,,"6669 W Devon Ave #G, Chicago, IL 60631",-1,1000,,-87.694565,41.96979,,,,,,750,1,,,,1,TRUE
21,,APARTMENT,,"6244 N Harlem Ave APT 7A, Chicago, IL 60631",-1,1100,,-87.694565,41.96979,,,,,,480,1,,,,1,TRUE
22,,APARTMENT,,"7159 W Hood Ave #1, Chicago, IL 60631",-1,1150,,-87.694565,41.96979,,,,,,950,1,,,,1,TRUE
23,,APARTMENT,,"6490 N Northwest Hwy APT 3B, Chicago, IL 60631",-1,1550,,-87.694565,41.96979,,,,,,900,1,,,,1,TRUE
24,,APARTMENT,,"6827 N Northwest Hwy APT 2, Chicago, IL 60631",-1,1795,,-87.694565,41.96979,,,,,,1300,1,,,,2,TRUE
25,,Townhouse,,"5911 N Northwest Hwy #203, Chicago, IL 60631",-1,2150,,-87.694565,41.96979,,,,,,1100,1,,,,3,TRUE
26,,APARTMENT,,"6545 N Natoma Ave #2, Chicago, IL 60631",-1,1695,,-87.694565,41.96979,,,,,,1100,1,,,,3,TRUE
27,,APARTMENT,,"6771 N Olmsted Ave, Chicago, IL 60631",-1,1350,,-87.694565,41.96979,,,,,,920,1,,,,1,TRUE
28,,SingleFamily,,"7739 W Bryn Mawr Ave, Chicago, IL 60631",-1,2200,,-87.694565,41.96979,,,,,,1250,2,,,,2,TRUE
29,,APARTMENT,,"6107 N Cicero Ave APT 7, Chicago, IL 60646",-1,900,,-87.694565,41.96979,,,,,,500,1,,,,1,TRUE
30,,APARTMENT,,"5719 N McVicker Ave #1, Chicago, IL 60646",-1,1800,,-87.694565,41.96979,,,,,,1100,1,,,,2,TRUE
31,,APARTMENT,,"5929 N Merrimac Ave #1, Chicago, IL 60646",-1,1500,,-87.694565,41.96979,,,,,,,1,,,,2,TRUE
32,,APARTMENT,,"6250 W Raven St #BASEMENT, Chicago, IL 60646",-1,1100,,-87.694565,41.96979,,,,,,800,1,,,,1,TRUE
33,,APARTMENT,,"6160 W Thorndale Ave, Chicago, IL 60646",-1,1550,,-87.694565,41.96979,,,,,,1150,1,,,,2,TRUE
34,,APARTMENT,,"6319 N Louise Ave #1, Chicago, IL 60646",-1,2800,,-87.694565,41.96979,,,,,,2000,2,,,,3,TRUE
35,,APARTMENT,,"(Undisclosed Address), Chicago, IL 60646",-1,1650,,-87.694565,41.96979,,,,,,,1,,,,1,TRUE
36,,APARTMENT,,"5859 N Elston Ave APT 1, Chicago, IL 60646",-1,1275,,-87.694565,41.96979,,,,,,1000,1,,,,2,TRUE
37,,APARTMENT,,"6059 N Sauganash Ave #1, Chicago, IL 60646",-1,1400,,-87.694565,41.96979,,,,,,1000,1,,,,1,TRUE
38,,APARTMENT,,"6756 N Sauganash Ave #GS, Chicago, IL 60646",-1,1125,,-87.694565,41.96979,,,,,,750,1,,,,1,TRUE
39,,APARTMENT,,"(Undisclosed Address), Chicago, IL 60646",-1,1100,,-87.694565,41.96979,,,,,,1000,1,,,,1,TRUE
40,,APARTMENT,,"5627 N Central Ave #2, Chicago, IL 60646",-1,1800,,-87.694565,41.96979,,,,,,1100,2,,,,2,TRUE
41,,APARTMENT,,"5860 N Merrimac Ave APT 2, Chicago, IL 60646",-1,2300,,-87.694565,41.96979,,,,,,,1.5,,,,3,TRUE
42,,APARTMENT,,"5701 N Meade Ave #2, Chicago, IL 60646",-1,1500,,-87.694565,41.96979,,,,,,900,1,,,,2,TRUE
43,,APARTMENT,,"(Undisclosed Address), Chicago, IL 60646",-1,1195,,-87.694565,41.96979,,,,,,1100,1,,,,2,TRUE
44,,APARTMENT,,"4440 N Laporte Ave, Chicago, IL 60630",-1,1200,,-87.694565,41.96979,,,,,,750,1,,,,2,TRUE
45,,APARTMENT,,"5946 W Leland Ave #2, Chicago, IL 60630",-1,2100,,-87.694565,41.96979,,,,,,,2,,,,3,TRUE
46,,APARTMENT,,"Linder/Lawrence, 4804 N Linder Ave, Chicago, IL 60630",-1,895,,-87.694565,41.96979,,,,,,400,1,,,,1,TRUE
47,,APARTMENT,,"4932 N Kentucky Ave UNIT 1, Chicago, IL 60630",-1,1900,,-87.694565,41.96979,,,,,,1400,1,,,,3,TRUE
48,,APARTMENT,,"5325 W Winnemac Ave #1F, Chicago, IL 60630",-1,1050,,-87.694565,41.96979,,,,,,600,1,,,,1,TRUE
49,,APARTMENT,,"5312 W Foster Ave #3, Chicago, IL 60630",-1,1600,,-87.694565,41.96979,,,,,,1200,1,,,,2,TRUE
50,,APARTMENT,,"5453 W Leland Ave #3, Chicago, IL 60630",-1,1150,,-87.694565,41.96979,,,,,,650,1,,,,1,TRUE
51,,APARTMENT,,"5205 W Agatite Ave #1, Chicago, IL 60630",-1,1595,,-87.694565,41.96979,,,,,,1100,1,,,,2,TRUE
52,,APARTMENT,,"4727 N Kostner Ave #2, Chicago, IL 60630",-1,1450,,-87.694565,41.96979,,,,,,1100,1,,,,2,TRUE
53,,APARTMENT,,"5248 W Winnemac Ave, Chicago, IL 60630",-1,1000,,-87.694565,41.96979,,,,,,800,1,,,,1,TRUE
54,,APARTMENT,,"5517 N Central Ave #B, Chicago, IL 60630",-1,1400,,-87.694565,41.96979,,,,,,900,1,,,,2,TRUE
55,,APARTMENT,,"5100 W Winnemac Ave UNIT 2, Chicago, IL 60630",-1,1500,,-87.694565,41.96979,,,,,,800,1,,,,2,TRUE
56,,APARTMENT,,"5034 W Argyle St #1, Chicago, IL 60630",-1,2400,,-87.694565,41.96979,,,,,,850,1,,,,2,TRUE
57,,APARTMENT,,"4422 N Cicero Ave #1, Chicago, IL 60630",-1,1300,,-87.694565,41.96979,,,,,,600,1,,,,2,TRUE
58,,APARTMENT,,"4022 W. Montrose Ave, # 3, 4022 W Montrose Ave, Chicago, IL 60630",-1,995,,-87.694565,41.96979,,,,,,750,1,,,,1,TRUE
59,,APARTMENT,,"4948 N Lester Ave, Chicago, IL 60630",-1,875,,-87.694565,41.96979,,,,,,700,1,,,,1,TRUE
60,,APARTMENT,,"4948 N Lester Ave, Chicago, IL 60630",-1,1500,,-87.694565,41.96979,,,,,,1500,1,,,,2,TRUE
61,,APARTMENT,,"4607 N Kennicott Ave #2, Chicago, IL 60630",-1,1700,,-87.694565,41.96979,,,,,,1000,1,,,,3,TRUE
62,,APARTMENT,,"5629 W Higgins Ave, Chicago, IL 60630",-1,2450,,-87.694565,41.96979,,,,,,1800,3,,,,3,TRUE
63,,APARTMENT,,"(Undisclosed Address), Chicago, IL 60630",-1,1475,,-87.694565,41.96979,,,,,,1100,1,,,,2,TRUE
64,,APARTMENT,,"4588 N Elston Ave APT 107, Chicago, IL 60630",-1,925,,-87.694565,41.96979,,,,,,400,1,,,,1,TRUE
65,,APARTMENT,,"(Undisclosed Address), Chicago, IL 60630",-1,1950,,-87.694565,41.96979,,,,,,1175,1,,,,2,TRUE
66,,APARTMENT,,"4935 N Pulaski Rd FLOOR 1, Chicago, IL 60630",-1,1600,,-87.694565,41.96979,,,,,,1300,1,,,,2,TRUE
67,,APARTMENT,,"5016 N Mango Ave FLOOR 1, Chicago, IL 60630",-1,2000,,-87.694565,41.96979,,,,,,,1,,,,2,TRUE
68,,APARTMENT,,"5957 W Giddings St #B, Chicago, IL 60630",-1,1250,,-87.694565,41.96979,,,,,,1100,1,,,,2,TRUE
69,,APARTMENT,,"4819 N Karlov Ave #2, Chicago, IL 60630",-1,1700,,-87.694565,41.96979,,,,,,200,1,,,,2,TRUE
