,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,,,"1210 S Indiana Ave, Chicago, IL",,,,,,,,41.86681--87.62358,,https://photos.zillowstatic.com/fp/1d8464ba3fa797737ffff6028f64e414-p_e.jpg,,,,,,,True
1,,APARTMENT,,"7361 N Ashland Blvd #2, Chicago, IL 60626",-1.0,1550.0,,-87.670044,42.01568,,FOR_RENT,2064123347,,https://photos.zillowstatic.com/fp/1a9f7fa29fcfe934a3e54d62ef934cf7-p_e.jpg,,1.0,,USA,USD,1.0,True
2,,APARTMENT,,"4615-27 N. Ashland Ave., 4615 N Ashland Ave #4627-1W, Chicago, IL 60640",-1.0,1225.0,,-87.66888,41.965946,,FOR_RENT,2067546893,,https://photos.zillowstatic.com/fp/97321768c66ff3aad9ea6a6d174a6f8d-p_e.jpg,,1.0,,USA,USD,1.0,True
3,,,,"701 S Karlov Ave, Chicago, IL",,,,,,,,41.872112--87.72759,,https://photos.zillowstatic.com/fp/2504e3e75e41d9063c7ba82f1ab989e3-p_e.jpg,,,,,,,True
4,,,,"7850 S Constance Ave, Chicago, IL",,,,,,,,41.75178--87.57988,,https://photos.zillowstatic.com/fp/f2bf185692000014d820f98fddc2cc22-p_e.jpg,,,,,,,True
5,,,,"165 W Superior St, Chicago, IL",,,,,,,,41.895645--87.63362,,https://photos.zillowstatic.com/fp/1ebd025da2440a3d0ee19466c6375980-p_e.jpg,,,,,,,True
6,,,,"901 S Ashland Ave, Chicago, IL",,,,,,,,41.870457--87.66575,,https://photos.zillowstatic.com/fp/66a3cf45fadd3b24bb45853d63c91963-p_e.jpg,,,,,,,True
7,,,,"1036 N Dearborn St, Chicago, IL",,,,,,,,41.901695--87.63034,,https://photos.zillowstatic.com/fp/8bb77897b90c6f266c4b62f078c94861-p_e.jpg,,,,,,,True
8,,,,"333 E Ontario St, Chicago, IL",,,,,,,,41.893204--87.61872,,https://photos.zillowstatic.com/fp/92bb57a007f8f7493c20e2da36cedaa7-p_e.jpg,,,,,,,True
9,,,,"1531 W Howard St, Chicago, IL",,,,,,,,42.0191--87.66941,,https://photos.zillowstatic.com/fp/332de2adfea9f7572f1af6b61e6ed7fe-p_e.jpg,,,,,,,True
10,,,,"2039 N Fremont St, Chicago, IL",,,,,,,,41.91932--87.650734,,https://photos.zillowstatic.com/fp/9c9158a480ab9891d999b0279441f013-p_e.jpg,,,,,,,True
11,,,,"2970 N Sheridan Rd, Chicago, IL",,,,,,,,41.936287--87.63982,,https://photos.zillowstatic.com/fp/2d8c707222f5b5859460c31c85da67e8-p_e.jpg,,,,,,,True
12,,,,"536 W Addison St, Chicago, IL",,,,,,,,41.948288--87.64521,,https://photos.zillowstatic.com/fp/8d56fd3470f214f249b9fa48aa2930bd-p_e.jpg,,,,,,,True
13,,,,"25 W Randolph St, Chicago, IL",,,,,,,,41.883717--87.62866,,https://photos.zillowstatic.com/fp/473549aabc6f58362f60b71f09798d46-p_e.jpg,,,,,,,True
14,,,,"2155 N Elston Ave, Chicago, IL",,,,,,,,41.921368--87.67117,,https://photos.zillowstatic.com/fp/f9017d481b95465d500bcd8342dd0496-p_e.jpg,,,,,,,True
15,,,,"169 W Huron St, Chicago, IL",,,,,,,,41.894794--87.633705,,https://photos.zillowstatic.com/fp/6d022c469be9504ab576988bee74809a-p_e.jpg,,,,,,,True
16,,,,"540 W Surf St, Chicago, IL",,,,,,,,41.934643--87.64317,,https://photos.zillowstatic.com/fp/c489cc300f860b5500c7456f2bd3e378-p_e.jpg,,,,,,,True
17,,,,"5411-5421 S Ellis Ave, Chicago, IL",,,,,,,,41.806873--87.60164,,https://photos.zillowstatic.com/fp/bbb96c7586904413f28f336d8c87e816-p_e.jpg,,,,,,,True
18,,,,"200 E Chestnut St, Chicago, IL",,,,,,,,41.89871--87.62142,,https://photos.zillowstatic.com/fp/96228f7b61b1883158ca7cf726a46197-p_e.jpg,,,,,,,True
19,,APARTMENT,,"1455-57 W. Summerdale Ave., 1455 W Summerdale Ave, Chicago, IL 60640",-1.0,2060.0,,-87.66698,41.978687,,FOR_RENT,2071001760,,https://photos.zillowstatic.com/fp/712f576ff619a027c78ab38b101c8b9f-p_e.jpg,,2.0,,USA,USD,3.0,True
20,,APARTMENT,,"4707 N Albany Ave UNIT 3, Chicago, IL 60625",-1.0,2100.0,,-87.705696,41.966938,,FOR_RENT,2082708516,,https://photos.zillowstatic.com/fp/17aa8d054c3e78347b86b0d9546bfbd8-p_e.jpg,900.0,1.0,,USA,USD,3.0,True
21,,,,"1649 E 50th St, Chicago, IL",,,,,,,,41.80409--87.58454,,https://photos.zillowstatic.com/fp/e316fddcd3e34e053cc7d9f97bd0af73-p_e.jpg,,,,,,,True
22,,,,"1414 N Noble St, Chicago, IL",,,,,,,,41.907543--87.66302,,https://photos.zillowstatic.com/fp/6950df8132f8d6be0d4f6b9b38870204-p_e.jpg,,,,,,,True
23,,APARTMENT,,"3211 W Pierce Ave #1, Chicago, IL 60651",-1.0,1450.0,,-87.70743,41.90905,,FOR_RENT,2071939594,,https://photos.zillowstatic.com/fp/e902ec8bd17b4a31e86a2bb11ff1a22a-p_e.jpg,814.0,1.0,,USA,USD,2.0,True
24,,,,"1627 N Humboldt Blvd, Chicago, IL",,,,,,,,41.911057--87.70116,,https://photos.zillowstatic.com/fp/3be260f356f2863027a6bd21fdad42e9-p_e.jpg,,,,,,,True
