,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,,,"6000-6002 N Winthrop Ave, Chicago, IL",,,,,,,,41.99315--87.658295,,https://photos.zillowstatic.com/fp/3a97dd39e9a39c72973b3fcc2ac37ea0-p_e.jpg,,,,,,,True
1,,APARTMENT,8758.0,"915 W Montana St, 915 W Montana St APT 13, Chicago, IL 60614",-1.0,1595.0,,-87.6508,41.92611,,FOR_RENT,3730724,,https://photos.zillowstatic.com/fp/72a1b7dc6bc3cc3d718a44b034462bed-p_e.jpg,750.0,1.0,sqft,USA,USD,1.0,True
2,,APARTMENT,,"1 bed, 550 sqft, $1,250, 900 W Gunnison St #305, Chicago, IL 60640",-1.0,1250.0,,-87.65259,41.970306,,FOR_RENT,2079258330,,https://photos.zillowstatic.com/fp/de6c5c5c72fe7b63767ad698f7bc72b2-p_e.jpg,550.0,1.0,,USA,USD,1.0,True
3,,APARTMENT,,"1621 W Farwell Ave APT 3S, Chicago, IL 60626",-1.0,1300.0,,-87.67091,42.006084,,FOR_RENT,2084316443,,https://photos.zillowstatic.com/fp/10e8deca5844757f348105b90d69fa47-p_e.jpg,,1.0,,USA,USD,2.0,True
4,,,,"3852-3856 N Clark St, Chicago, IL",,,,,,,,41.949535--87.65838,,https://photos.zillowstatic.com/fp/b18bd7748400e0158b783eb831b788c4-p_e.jpg,,,,,,,True
5,,,,"6200-48 N Clark St W, Chicago, IL",,,,,,,,41.99107--87.66547,,https://photos.zillowstatic.com/fp/5ec97111b43dce5a21fac8d8c4c93d51-p_e.jpg,,,,,,,True
6,,APARTMENT,,"2917-39 N Central - 2921-203, 2921 N Central Ave UNIT 203, Chicago, IL 60634",-1.0,1795.0,,-87.76629,41.933517,,FOR_RENT,2064151873,,https://photos.zillowstatic.com/fp/21c960ddbec97b4eb83bfc97c7cd3104-p_e.jpg,1400.0,2.0,,USA,USD,2.0,True
7,,APARTMENT,,"1042 W George St #2F, Chicago, IL 60657",-1.0,1550.0,,-87.65559,41.934685,,FOR_RENT,2112157378,,https://photos.zillowstatic.com/fp/f15765af1e659975b6a381675dc45b6d-p_e.jpg,800.0,1.0,,USA,USD,2.0,True
8,,,,"3246 N Seminary Ave, Chicago, IL",,,,,,,,41.94124--87.65694,,https://photos.zillowstatic.com/fp/c5d31fa7eafc2fc7995be0387844dc21-p_e.jpg,,,,,,,True
9,,APARTMENT,,"633 W Oakdale Ave APT 1, Chicago, IL 60657",-1.0,2795.0,,-87.64557,41.93545,,FOR_RENT,2099182330,,https://photos.zillowstatic.com/fp/b58a08696e64d5a9d453da9eed07acdc-p_e.jpg,1300.0,1.0,,USA,USD,3.0,True
10,,APARTMENT,,"635 W Oakdale Ave #6354, Chicago, IL 60657",-1.0,2795.0,,-87.64562,41.93545,,FOR_RENT,2064152412,,https://photos.zillowstatic.com/fp/51d2ff703e66daf0f7d611bafd8b4855-p_e.jpg,,1.0,,USA,USD,2.0,True
11,,,,"837 W Wolfram St, Chicago, IL",,,,,,,,41.93333--87.65056,,https://photos.zillowstatic.com/fp/659515b251f2a419625621464fc233c1-p_e.jpg,,,,,,,True
12,,APARTMENT,,"604 W Surf St APT 2, Chicago, IL 60657",-1.0,2495.0,,-87.64442,41.93487,,FOR_RENT,2101967982,,https://photos.zillowstatic.com/fp/a25b3caef64acfedff781d0c8f7bfa96-p_e.jpg,900.0,1.0,,USA,USD,2.0,True
13,,,,"627 W Oakdale Ave, Chicago, IL",,,,,,,,41.93541--87.64552,,https://photos.zillowstatic.com/fp/5ec814d84b3a8073d7af23eb4aeab4ad-p_e.jpg,,,,,,,True
14,,,,"635 W Barry Ave, Chicago, IL",,,,,,,,41.937553--87.64558,,https://photos.zillowstatic.com/fp/584f32e96d305547744523c41a2f10e3-p_e.jpg,,,,,,,True
15,,APARTMENT,,"626 W Barry Ave #B626-N3, Chicago, IL 60657",-1.0,1550.0,,-87.645424,41.93862,,FOR_RENT,2064152415,,https://photos.zillowstatic.com/fp/7922df418f8489466f4db247cf095a39-p_e.jpg,,1.0,,USA,USD,1.0,True
16,,,,"816 W Waveland Ave, Chicago, IL",,,,,,,,41.94941--87.65034,,https://photos.zillowstatic.com/fp/ff0abb2741f23ddfcaafe913ab5dc918-p_e.jpg,,,,,,,True
17,,APARTMENT,,"510 W Briar Pl #510304, Chicago, IL 60657",-1.0,1495.0,,-87.64242,41.93895,,FOR_RENT,2085974598,,https://photos.zillowstatic.com/fp/cc7d45c4a216a49277318292decef4c6-p_e.jpg,,1.0,,USA,USD,1.0,True
18,,,,"555 W Arlington Pl, Chicago, IL",,,,,,,,41.92643--87.64326,,https://photos.zillowstatic.com/fp/701d801cc431373b8dbeaf84e6d02db2-p_e.jpg,,,,,,,True
19,,,,"626 W Cornelia Ave, Chicago, IL",,,,,,,,41.946224--87.64577,,https://photos.zillowstatic.com/fp/77df13da5c9f1dc06e2bde8e64678e5a-p_e.jpg,,,,,,,True
20,,APARTMENT,,"1448 W Byron St APT 2, Chicago, IL 60613",-1.0,2395.0,,-87.66608,41.952538,,FOR_RENT,2110747610,,https://photos.zillowstatic.com/fp/dc4efe4a7fda8c036d4d0f85407de817-p_e.jpg,1000.0,1.0,,USA,USD,2.0,True
