,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
0,,,,"740 N Aberdeen St, Chicago, IL",,,,,,,,41.89516--87.6552,,https://photos.zillowstatic.com/fp/c9c0fc0b6230239aff11d0f82fdb0748-p_e.jpg,,,,,,,True
1,,,,"6149 N Broadway St, Chicago, IL",,,,,,,,41.993683--87.66014,,https://photos.zillowstatic.com/fp/ace6908ad70c6a946e093e8a1f98c4be-p_e.jpg,,,,,,,True
2,,,,"100 W Chestnut St, Chicago, IL",,,,,,,,41.89821--87.631744,,https://photos.zillowstatic.com/fp/50eea03342d7d42ac9a1f0b28f020c85-p_e.jpg,,,,,,,True
3,,,,"730 S Clark St, Chicago, IL",,,,,,,,41.872448--87.63096,,https://photos.zillowstatic.com/fp/7beec6334819197cb4c7ec13d341a1a7-p_e.jpg,,,,,,,True
4,,APARTMENT,,"851-59 W. Cornelia, 851-59 W Cornelia Ave #853-2S, Chicago, IL 60657",-1.0,1695.0,,-87.651535,41.945145,,FOR_RENT,2065663696,,https://photos.zillowstatic.com/fp/c6d8b0d3d2d915209de0c3353f2d89e7-p_e.jpg,445.0,1.0,,USA,USD,1.0,True
5,,,,"1142 N Wells St, Chicago, IL",,,,,,,,41.903027--87.63482,,https://photos.zillowstatic.com/fp/f3d01d00e419cb62e53e1ae30dc8812c-p_e.jpg,,,,,,,True
6,,APARTMENT,,"2150 W Lawrence, 2150 W Lawrence Ave #604, Chicago, IL 60625",-1.0,2495.0,,-87.68378,41.968983,,FOR_RENT,2083494281,,https://photos.zillowstatic.com/fp/a148147ceab66dc7e860e725c482aca0-p_e.jpg,720.0,1.0,,USA,USD,2.0,True
7,,,,"5457-5459 S Blackstone Ave, Chicago, IL",,,,,,,,41.796288--87.58995,,https://photos.zillowstatic.com/fp/cc87e69d0a29284f652015eea8ce9623-p_e.jpg,,,,,,,True
8,,,,"428-36 W Surf St, Chicago, IL",,,,,,,,41.93434--87.64034,,https://photos.zillowstatic.com/fp/dd8e1a11a6226574ecace530a2f8a378-p_e.jpg,,,,,,,True
9,,APARTMENT,,"8256 S Loomis Blvd, 8256 S Loomis Blvd #1404-2, Chicago, IL 60620",-1.0,895.0,,-87.65877,41.74332,,FOR_RENT,2075130745,,https://photos.zillowstatic.com/fp/acd2b54d24eb3fed59cff551fc343563-p_e.jpg,495.0,1.0,,USA,USD,0.0,True
10,,,,"61 E Banks St, Chicago, IL",,,,,,,,41.90656--87.62606,,https://photos.zillowstatic.com/fp/a2f8cf279345febe8f04f7c5f21fe36f-p_e.jpg,,,,,,,True
11,,APARTMENT,,"5715-5725 S. Kimbark Avenue, 5715 S Kimbark Ave #5725-1, Chicago, IL 60637",-1.0,3300.0,,-87.59413,41.79089,,FOR_RENT,2064354659,,https://photos.zillowstatic.com/fp/654760dca0c75bc571f6e6998e296b39-p_e.jpg,1234.0,1.0,,USA,USD,3.0,True
12,,,,"3462 N Lincoln Ave, Chicago, IL",,,,,,,,41.944878--87.67258,,https://photos.zillowstatic.com/fp/8757d6c56473bfebaa8033556f4f34ee-p_e.jpg,,,,,,,True
13,,,,"1901 W Wilson Ave, Chicago, IL",,,,,,,,41.9649--87.676315,,https://photos.zillowstatic.com/fp/e1434ed5d27e5138e239512f02ea9102-p_e.jpg,,,,,,,True
14,,,,"535 W Cornelia Ave, Chicago, IL",,,,,,,,41.94598--87.64353,,https://photos.zillowstatic.com/fp/e9f6c3a908bcc61a434e881c954feed9-p_e.jpg,,,,,,,True
15,,,,"640 N Wells St, Chicago, IL",,,,,,,,41.89373--87.63442,,https://photos.zillowstatic.com/fp/23441171df539d3edc956e0905427531-p_e.jpg,,,,,,,True
