,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
27,,,,"7645 N Sheridan Rd, Chicago, IL",,,,,,,,42.020683--87.66603,,https://photos.zillowstatic.com/fp/b8d8c799152bc537f90c6f76ff2ebea9-p_e.jpg,,,,,,,True
28,,,,"626 W Patterson Ave, Chicago, IL",,,,,,,,41.948757--87.64729,,https://photos.zillowstatic.com/fp/8c0ff3c827ef6396ff4f3608f7c29eb1-p_e.jpg,,,,,,,True
29,,APARTMENT,,"2565 W Montrose Ave APT 1B, Chicago, IL 60618",-1.0,1250.0,,-87.693596,41.96109,,FOR_RENT,2095482239,,https://photos.zillowstatic.com/fp/48f7aa23d62cab6a3fe12a6975d9b9a0-p_e.jpg,710.0,1.0,,USA,USD,1.0,True
30,,,,"4545 N Beacon St, Chicago, IL",,,,,,,,41.96487--87.66338,,https://photos.zillowstatic.com/fp/7c7e1d135e79d52a47faf8ec7190a520-p_e.jpg,,,,,,,True
31,,,,"1228-1234 W Carmen Ave, Chicago, IL",,,,,,,,41.97427--87.67201,,https://photos.zillowstatic.com/fp/7fce3ee5c33a962619212626ecf70c7d-p_e.jpg,,,,,,,True
32,,,,"3655-3657 N Bosworth Ave, Chicago, IL",,,,,,,,41.948685--87.66735,,https://photos.zillowstatic.com/fp/2070dac1d673e5d69bbf660572361e99-p_e.jpg,,,,,,,True
33,,,,"4615 N Malden St, Chicago, IL",,,,,,,,41.965916--87.66209,,https://photos.zillowstatic.com/fp/91ce77587b0713a6b5aae7b835adfe2c-p_e.jpg,,,,,,,True
34,,,,"3334-3344 W Ainslie St, Chicago, IL",,,,,,,,41.970367--87.71249,,https://photos.zillowstatic.com/fp/7346360086c2228942f3a3a99529bbbb-p_e.jpg,,,,,,,True
35,,APARTMENT,,"4028 1/2 N Paulina St #3B, Chicago, IL 60613",-1.0,1250.0,,-87.67135,41.949467,,FOR_RENT,2064124889,,https://photos.zillowstatic.com/fp/f6b67d394684e4b222ea49bffc5c4b30-p_e.jpg,560.0,1.0,,USA,USD,1.0,True
36,,,,"840 W Montrose Ave, Chicago, IL",,,,,,,,41.96209--87.65157,,https://photos.zillowstatic.com/fp/087fe6bbc3ed8a7400296363c3032933-p_e.jpg,,,,,,,True
37,,,,"1945-1955 W Montrose Dr, Chicago, IL",,,,,,,,41.96134--87.67778,,https://photos.zillowstatic.com/fp/0b4f6e3a900bb014aa86acdcd17ff999-p_e.jpg,,,,,,,True
38,,,,"922 W Addison St, Chicago, IL",,,,,,,,41.947407--87.65281,,https://photos.zillowstatic.com/fp/a1f4a6fedde6070a6db24a202b65ffd3-p_e.jpg,,,,,,,True
39,,APARTMENT,,"828 W. Fullerton, 828 W Fullerton Ave, Chicago, IL 60614",-1.0,1225.0,,-87.649925,41.925873,,FOR_RENT,2066698245,,https://photos.zillowstatic.com/fp/0cb6421c5a3e977748e95484477db088-p_e.jpg,,1.0,,USA,USD,0.0,True
